annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;266;sudouest_1_1;solnu;;1405.84;5.48;3634.01;9.81;0.0;21.51;0.0;5071.16;0.07
2019;267;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;983.08;5.47;702.62;6.77;0.0;64.65;0.0;1757.12;0.07
2019;213;296;beauce_1_1;solnu;;1063.15;5.49;5252.85;7.41;0.0;0.0;0.0;6323.41;0.07
2019;297;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;395.12;5.48;552.55;2.7;0.0;7.45;0.0;957.83;0.07
2019;213;286;sudouest_2_1;solnu;;1712.43;5.48;4337.26;11.96;0.0;22.46;0.0;6084.11;0.07
2019;287;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;675.93;5.47;0.0;4.61;0.0;73.36;0.0;753.9;0.07
2019;213;306;sudouest_3_1;solnu;;2276.65;1.7;148.48;15.53;0.0;51.93;0.0;2492.58;0.07
2019;307;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;536.35;1.69;30.18;3.64;0.0;32.71;0.0;602.88;0.07
2019;213;314;sudouest_4_1;solnu;;2381.88;1.69;152.13;16.28;0.0;52.55;0.0;2602.84;0.07
2019;315;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;431.14;1.69;26.48;2.89;0.0;32.11;0.0;492.62;0.07
2019;213;264;sudouest_5_1;solnu;;1599.63;1.7;71.97;10.98;0.0;1.68;0.0;1684.27;0.07
2019;265;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;1214.36;1.69;68.4;8.19;0.0;76.13;0.0;1367.08;0.07
2019;213;272;beauce_2_1;solnu;;889.89;5.49;4222.31;6.22;0.0;0.0;0.0;5118.42;0.07
2019;273;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;568.87;5.48;566.58;3.89;0.0;7.44;0.0;1146.77;0.07
2019;213;277;sudouest_6_1;solnu;;1861.84;1.7;84.46;12.75;0.0;3.29;0.0;1962.34;0.07
2019;278;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;951.54;1.69;72.71;6.43;0.0;80.46;0.0;1111.13;0.07
2019;213;298;sudouest_7_1;solnu;;1851.06;5.48;4337.26;12.89;0.0;31.39;0.0;6232.6;0.07
2019;299;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;537.21;5.47;0.0;3.68;0.0;64.27;0.0;605.15;0.07
2019;213;292;sudouest_8_1;solnu;;1782.32;5.48;4337.26;12.41;0.0;28.82;0.0;6160.81;0.07
2019;293;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;605.99;5.47;0.0;4.16;0.0;66.93;0.0;677.07;0.07
2019;213;285;sudouest_9_1;solnu;;1588.83;3.08;5790.0;11.06;0.0;8.15;0.0;7398.05;0.07
2019;286;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;648.3;3.07;1475.63;4.47;0.0;64.73;0.0;2193.13;0.07
2019;213;269;beauce_3_1;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;307;beauce_4_1;solnu;;960.89;1.71;4.8;6.63;0.0;0.0;0.0;972.32;0.07
2019;308;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;397.74;1.71;31.92;2.63;0.0;0.93;0.0;433.22;0.07
2019;213;297;beauce_5_1;solnu;;892.97;1.71;0.0;6.13;0.0;0.0;0.0;899.1;0.07
2019;298;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;465.41;1.71;35.76;3.12;0.0;0.9;0.0;505.2;0.07
2019;213;271;beauce_6_1;solnu;;744.59;1.71;0.0;5.12;0.0;0.0;0.0;749.71;0.07
2019;272;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;613.94;1.71;20.71;4.14;0.0;1.09;0.0;639.87;0.07
2019;213;286;beauce_7_1;solnu;;994.85;5.49;4718.35;6.95;0.0;0.0;0.0;5720.15;0.07
2019;287;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;463.57;5.48;848.23;3.17;0.0;7.46;0.0;1322.42;0.07
2019;213;262;beauce_8_1;solnu;;774.24;5.49;3571.91;5.42;0.0;0.0;0.0;4351.57;0.07
2019;263;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;684.72;5.48;727.65;4.7;0.0;10.52;0.0;1427.59;0.07
2019;213;314;sudouest_10_1;solnu;;1898.2;3.07;6962.14;13.21;0.0;50.71;0.0;8924.27;0.07
2019;315;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;338.78;3.07;772.38;2.31;0.0;21.9;0.0;1135.36;0.07
2019;213;275;sudouest_11_1;solnu;;1452.35;3.08;5087.71;10.19;0.0;8.15;0.0;6558.39;0.07
2019;276;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;785.01;3.07;1843.38;5.34;0.0;63.86;0.0;2697.59;0.07
2019;213;297;oceanique_1_1;solnu;;933.81;1.71;0.0;6.39;0.0;0.0;0.0;940.2;0.07
2019;298;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;553.11;1.7;62.91;3.78;0.0;24.51;0.0;644.31;0.07
2019;213;267;oceanique_2_1;solnu;;801.34;5.49;3899.82;5.61;0.0;0.0;0.0;4706.77;0.07
2019;268;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;740.4;5.48;848.78;5.11;0.0;36.04;0.0;1630.33;0.07
2019;213;296;sudouest_12_1;solnu;;1709.76;3.08;6432.19;11.9;0.0;13.18;0.0;8167.03;0.07
2019;297;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;527.27;3.07;1249.01;3.62;0.0;59.56;0.0;1839.47;0.07
2019;213;316;sudouest_13_1;solnu;;2052.56;5.47;4337.26;14.25;0.0;76.39;0.0;6480.46;0.07
2019;317;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;335.66;5.47;0.0;2.32;0.0;19.16;0.0;357.14;0.07
2019;213;317;sudouest_14_1;solnu;;2059.74;5.47;4337.26;14.36;0.0;76.39;0.0;6487.75;0.07
2019;318;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;328.48;5.47;0.0;2.21;0.0;19.17;0.0;349.85;0.07
2019;213;291;sudouest_15_1;solnu;;2069.14;1.7;101.57;14.15;0.0;8.4;0.0;2193.26;0.07
2019;292;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;743.95;1.69;74.59;5.02;0.0;76.35;0.0;899.9;0.07
2019;213;284;sudouest_16_1;solnu;;1969.49;1.7;84.46;13.5;0.0;3.29;0.0;2070.74;0.07
2019;285;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;843.71;1.69;85.1;5.67;0.0;81.48;0.0;1015.97;0.07
2019;213;266;oceanique_3_1;solnu;;784.09;5.49;3823.61;5.54;0.0;0.0;0.0;4613.24;0.07
2019;267;365;oceanique_3_1;CP;ble_tousSols_nonirr_organique;757.67;5.48;849.36;5.18;0.0;36.24;0.0;1648.45;0.07
2019;213;289;oceanique_4_1;solnu;;869.96;1.71;0.0;5.95;0.0;0.0;0.0;875.91;0.07
2019;290;365;oceanique_4_1;CP;ble_tousSols_nonirr_mineral;617.02;1.7;52.4;4.22;0.0;21.72;0.0;695.37;0.07
2019;213;309;sudouest_17_1;solnu;;2316.19;1.7;150.58;15.87;0.0;52.45;0.0;2535.09;0.07
2019;310;365;sudouest_17_1;maisT;mais_tousSols_nonirr_organique;496.77;1.69;28.06;3.3;0.0;32.06;0.0;560.19;0.07
2019;213;310;beauce_9_1;solnu;;968.73;3.09;824.54;6.74;0.0;0.0;0.0;1800.01;0.07
2019;311;365;beauce_9_1;orgeh;orgeH_tousSols_nonirr_organique;288.34;3.08;2032.21;1.97;0.0;3.14;0.0;2325.66;0.07
2019;213;277;oceanique_5_1;solnu;;773.64;3.09;522.31;5.42;0.0;0.0;0.0;1301.37;0.07
2019;278;365;oceanique_5_1;CP;ble_tousSols_nonirr_organique;570.73;3.08;668.21;3.94;0.0;23.53;0.0;1266.41;0.07
2019;213;267;sudouest_18_1;solnu;;1647.39;1.7;71.97;11.28;0.0;1.68;0.0;1732.33;0.07
2019;268;365;sudouest_18_1;maisT;mais_tousSols_nonirr_mineral;1166.44;1.69;73.8;7.89;0.0;79.16;0.0;1327.3;0.07
2019;213;299;sudouest_19_1;solnu;;1863.25;5.48;4337.26;12.96;0.0;31.39;0.0;6244.86;0.07
2019;300;365;sudouest_19_1;maisT;mais_tousSols_irr_organique;525.01;5.47;0.0;3.61;0.0;64.26;0.0;592.88;0.07
2019;213;268;sudouest_20_1;solnu;;1428.89;5.48;3729.35;10.01;0.0;21.51;0.0;5189.75;0.07
2019;269;365;sudouest_20_1;maisT;mais_tousSols_irr_mineral;959.94;5.47;607.54;6.56;0.0;70.13;0.0;1644.17;0.07
2019;213;293;sudouest_21_1;solnu;;1674.24;3.08;6244.74;11.66;0.0;13.18;0.0;7943.82;0.07
2019;294;365;sudouest_21_1;maisT;mais_tousSols_nonirr_organique;562.82;3.07;1330.77;3.86;0.0;59.61;0.0;1957.05;0.07
2019;213;298;sudouest_22_1;solnu;;1728.75;3.08;6526.8;12.04;0.0;15.49;0.0;8283.08;0.07
2019;299;365;sudouest_22_1;maisT;mais_tousSols_nonirr_mineral;508.27;3.07;1206.67;3.48;0.0;57.24;0.0;1775.66;0.07
2019;213;264;sudouest_23_1;solnu;;1281.27;3.08;4155.26;8.96;0.0;7.26;0.0;5452.74;0.07
2019;265;365;sudouest_23_1;maisT;mais_tousSols_irr_organique;956.54;3.07;2456.24;6.57;0.0;58.82;0.0;3478.17;0.07
2019;213;262;oceanique_6_1;solnu;;624.91;3.09;367.35;4.42;0.0;0.0;0.0;996.69;0.07
2019;263;365;oceanique_6_1;CP;ble_tousSols_nonirr_mineral;719.89;3.08;161.4;4.93;0.0;16.77;0.0;903.0;0.07
2019;213;294;beauce_10_1;solnu;;876.3;3.09;259.51;6.1;0.0;0.0;0.0;1141.91;0.07
2019;295;365;beauce_10_1;orgeh;orgeH_tousSols_nonirr_mineral;380.81;3.08;2445.46;2.62;0.0;3.11;0.0;2832.0;0.07
