annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;316;sudouest_1_1;solnu;;21.9;0.0;51.07;0.0;0.0;35.0;25.69;9.36;29.13;0;0;0;-559.79;9.32;0.03;0.0;21.9
2019;317;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;5.49;0.0;8.3;0.0;0.0;26.07;28.49;0.0;0.0;0;0.0;0;-91.54;0.0;0.0;0.0;5.49
2019;213;316;beauce_1_1;solnu;;0.25;0.0;29.89;0.0;0.0;35.0;38.98;12.33;13.33;0;0;0;-327.44;12.32;0.02;0.0;0.25
2019;317;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;1.87;0.0;6.34;0.0;2.32;38.48;33.77;0.64;6.71;0;1.16;0;-70.27;0.64;0.0;0.0;1.87
2019;213;276;sudouest_2_1;solnu;;6.44;0.0;39.58;0.0;0.0;35.0;33.88;8.6;25.66;0;0;0;-430.56;8.58;0.02;0.0;6.44
2019;277;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;20.49;0.0;19.79;0.0;18.63;34.16;10.33;0.76;3.47;0;6.05;0;-220.86;0.75;0.01;0.0;20.49
2019;213;288;sudouest_3_1;solnu;;1.63;0.0;49.76;0.0;0.0;35.0;82.88;0.23;0.03;0;0;0;-553.55;0.2;0.03;0.0;1.63
2019;289;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;22.67;0.0;18.93;0.0;13.39;83.12;65.52;0.19;0.04;0;4.35;0;-213.66;0.18;0.01;0.0;22.67
2019;213;308;sudouest_4_1;solnu;;14.96;0.0;56.4;0.0;0.0;35.0;76.02;0.35;0.06;0;0;0;-629.42;0.32;0.03;0.0;14.96
2019;309;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;9.31;0.0;12.28;0.0;0.0;76.41;78.93;0.07;0.01;0;0.0;0;-137.76;0.06;0.01;0.0;9.31
2019;213;281;sudouest_5_1;solnu;;0.94;0.0;47.16;0.0;0.0;35.0;80.98;0.21;0.03;0;0;0;-526.19;0.18;0.03;0.0;0.94
2019;282;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;23.25;0.0;21.53;0.0;18.85;81.54;60.19;0.18;0.04;0;6.12;0;-241.06;0.17;0.01;0.0;23.25
