annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;244;sudouest_1_1;organique_sudouest_1;maisT;incorpore;1167.0;10.164733403490525;114.8087169309583;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;244;sudouest_1_1;organique_sudouest_1;maisT;surface;1994.900838738502;17.375865631685105;114.80871693095828;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;233;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;6.563617739921533;98.11662188720011;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;233;beauce_1_1;organique_beauce_1;orgeh;surface;1711.9143959644393;17.44775108475039;98.1166218872001;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;146;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;8.702199401613536;134.10402889453653;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;146;sudouest_2_1;mineral_sudouest_2;maisT;surface;1133.9929712974324;8.45606937125833;134.10402889453653;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;247;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;10.629632032724707;109.78743162578333;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;247;sudouest_3_1;organique_sudouest_3;maisT;surface;2305.2257374305564;20.99717338582115;109.7874316257833;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;246;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;10.580356178478466;110.29874423072809;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;246;sudouest_4_1;mineral_sudouest_4;maisT;surface;2272.484807584395;20.60299800721851;110.2987442307281;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;9.243287483892173;126.25378168034631;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_5_1;organique_sudouest_5;maisT;surface;1416.355311915271;11.218319903488107;126.2537816803463;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;311;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.365942337870377;101.16334170495169;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
