annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;319;sudouest_1_1;solnu;;2087.05;5.47;4337.26;14.54;0.0;76.39;0.0;6515.23;0.07
2019;320;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;301.17;5.47;0.0;2.03;0.0;19.16;0.0;322.36;0.07
2019;213;260;beauce_1_1;solnu;;751.97;5.49;3485.12;5.26;0.0;0.0;0.0;4242.35;0.07
2019;261;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;707.34;5.48;736.58;4.86;0.0;10.51;0.0;1459.29;0.07
2019;213;275;sudouest_2_1;solnu;;1557.95;5.48;3979.91;10.92;0.0;22.46;0.0;5571.24;0.07
2019;276;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;830.61;5.47;357.34;5.65;0.0;71.38;0.0;1264.98;0.07
2019;213;279;sudouest_3_1;solnu;;1890.55;1.7;84.46;12.94;0.0;3.29;0.0;1991.24;0.07
2019;280;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;923.05;1.69;76.03;6.24;0.0;81.05;0.0;1086.36;0.07
2019;213;281;sudouest_4_1;solnu;;1929.38;1.7;84.46;13.16;0.0;3.29;0.0;2030.29;0.07
2019;282;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;884.0;1.69;79.81;6.01;0.0;81.28;0.0;1051.1;0.07
2019;213;308;sudouest_5_1;solnu;;2307.88;1.7;149.29;15.74;0.0;52.19;0.0;2525.1;0.07
2019;309;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;505.08;1.69;29.36;3.43;0.0;32.32;0.0;570.19;0.07
2019;213;273;beauce_2_1;solnu;;899.61;5.49;4264.61;6.3;0.0;0.0;0.0;5170.52;0.07
2019;274;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;559.1;5.48;524.61;3.81;0.0;7.41;0.0;1094.92;0.07
2019;213;279;sudouest_6_1;solnu;;1890.55;1.7;84.46;12.94;0.0;3.29;0.0;1991.24;0.07
2019;280;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;922.76;1.69;76.27;6.23;0.0;80.76;0.0;1086.02;0.07
2019;213;300;sudouest_7_1;solnu;;1872.61;5.48;4337.26;13.05;0.0;31.4;0.0;6254.31;0.07
2019;301;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;515.64;5.47;0.0;3.52;0.0;64.24;0.0;583.4;0.07
2019;213;261;sudouest_8_1;solnu;;1297.21;5.48;3404.21;9.15;0.0;21.51;0.0;4732.07;0.07
