annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;276;sudouest_1_1;solnu;;141.3;0.0;59.7;0.8;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;277;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;66.52;0.61;222.34;0.49;0.0;53.81;99.39;56.54;102.12;-1.0;-1.0;98.87;291.01;0.0;444.5
2019;213;263;beauce_1_1;solnu;;82.12;0.0;0.0;0.27;0.0;45.23;81.7;25.44;61.91;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;264;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;49.02;1.83;61.7;0.04;0.0;24.53;60.99;74.73;102.12;-1.0;-1.0;84.09;153.57;0.0;906.2
2019;213;271;sudouest_2_1;solnu;;133.77;0.0;51.72;0.74;0.0;45.23;81.7;49.06;94.64;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;272;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;72.44;1.07;231.46;0.53;0.0;47.2;92.78;56.54;102.12;-1.0;-1.0;98.93;313.99;0.0;492.27
2019;213;270;sudouest_3_1;solnu;;124.38;0.0;16.52;4.4;0.0;45.53;248.32;52.38;305.86;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;271;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;67.47;1.64;238.8;4.62;0.0;50.23;303.72;56.91;310.4;-1.0;-1.0;98.95;313.99;0.0;507.59
2019;213;315;sudouest_4_1;solnu;;172.31;0.0;155.77;8.56;0.0;45.53;248.32;56.53;310.01;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;316;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;25.07;0.01;95.65;1.41;0.0;56.39;309.88;56.91;310.4;-1.0;-1.0;98.0;122.31;0.0;153.0
2019;213;308;sudouest_5_1;solnu;;165.73;0.0;150.33;8.06;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;382.3;0.0;0.0
2019;309;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;31.72;0.02;101.02;3.47;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.25;130.14;0.0;200.8
2019;213;314;beauce_2_1;solnu;;116.58;0.0;13.2;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;150.51;0.0;0.0
2019;315;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;20.11;0.0;44.78;0.03;0.0;56.36;101.94;56.54;102.12;-1.0;-1.0;98.04;65.4;0.0;308.01
2019;213;266;sudouest_6_1;solnu;;117.92;0.0;14.15;3.75;0.0;45.53;248.32;45.05;298.54;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;72.9;2.31;241.54;7.01;0.0;43.92;297.41;56.91;310.4;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;260;sudouest_7_1;solnu;;109.84;0.0;51.72;0.57;0.0;45.23;81.7;55.97;101.55;-1.0;-1.0;0.0;182.08;0.0;0.0
2019;261;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;92.06;2.57;234.28;0.33;0.0;54.43;100.01;63.47;102.12;-1.0;-1.0;99.03;330.35;0.0;620.0
2019;213;313;sudouest_8_1;solnu;;182.31;0.0;183.47;1.12;0.0;45.23;81.7;54.14;99.72;-1.0;-1.0;0.0;389.16;0.0;0.0
2019;314;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;29.19;0.0;95.49;0.1;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.08;123.27;0.0;166.77
2019;213;264;sudouest_9_1;solnu;;120.26;0.0;32.48;1.17;0.0;51.17;154.15;54.98;183.7;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;265;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;83.78;1.95;233.89;1.74;0.0;52.7;181.41;63.97;192.68;-1.0;-1.0;99.01;330.14;0.0;576.42
2019;213;289;beauce_3_1;solnu;;104.58;0.0;0.0;0.01;0.0;45.53;248.32;18.98;221.77;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;290;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;35.66;0.07;12.7;0.83;0.0;18.46;221.25;56.91;310.4;-1.0;-1.0;93.27;137.88;0.0;543.42
2019;213;309;beauce_4_1;solnu;;117.84;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.73;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;23.03;0.0;12.14;0.41;0.0;55.86;269.11;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;275;beauce_5_1;solnu;;96.85;0.0;0.0;0.01;0.0;45.53;248.32;17.9;220.68;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;276;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;41.92;0.43;13.82;0.8;0.0;17.14;219.93;56.91;310.4;-1.0;-1.0;87.82;146.69;0.0;709.47
2019;213;304;beauce_6_1;solnu;;114.67;0.0;0.0;0.01;0.0;45.53;248.32;49.05;251.84;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;26.24;0.0;12.1;0.61;0.0;48.28;251.07;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;398.57
2019;213;286;beauce_7_1;solnu;;100.06;0.0;0.0;0.36;0.0;45.23;81.7;22.58;59.04;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;287;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;35.76;0.08;58.77;0.11;0.0;22.13;58.59;56.54;102.12;-1.0;-1.0;89.75;138.51;0.0;578.34
2019;213;317;beauce_8_1;solnu;;118.04;0.0;14.86;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;18.66;0.0;43.11;0.02;0.0;55.99;101.57;56.54;102.12;-1.0;-1.0;97.91;62.59;0.0;276.42
2019;213;285;sudouest_10_1;solnu;;155.65;0.0;40.76;2.16;0.0;51.17;154.15;54.95;183.66;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;54.26;0.23;221.46;0.91;0.0;53.28;181.99;63.97;192.68;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;268;sudouest_11_1;solnu;;127.49;0.0;32.48;1.46;0.0;51.17;154.15;63.91;192.63;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;269;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;77.94;1.42;233.04;0.91;0.0;61.55;190.26;63.97;192.68;-1.0;-1.0;98.97;313.99;0.0;532.46
