,n_ferti,has_prepa,nb_prepa,prepa_1,prepa_2,nb_f1,type_f1_1,type_f1_2,nb_f2,type_f2_1,type_f2_2,nb_f3,type_f3_1,type_f3_2,Jour_Semis,Jours_av_PREPA,Jours_semis_F1,Jours_F1_F2,Jours_F2_F3,Jours_op_recolte,Dose_F1_1,Dose_F1_2,Dose_F2_1,Dose_F2_2,Dose_F3_1,Dose_F3_2
type_f2_2,0.0006620404243373734,-2.220446049250313e-16,2.220446049250313e-16,0.0024397776140805405,4.5902328600022635e-05,0.00018698539674522063,0.0004506553216409026,0.0004908374976017038,5.9545137405581094e-05,0.000278831441765659,0.0,0.00034692657890100786,0.0006052451390545777,0.00013832658073142934,0.0012248311438377568,7.853717990902176e-05,0.00041006794236830846,8.606233136254637e-05,3.678555044484e-05,0.0007713828289350744,0.0007700301008524146,0.00017946499370202762,0.00026311432090020404,0.000230835944820873,4.318460224639331e-06,5.0910801775105874e-05
nb_f3,0.0003454768750198456,0.000130838795394439,0.0003877233039416561,0.00057073617730663,0.0,0.060021856363596804,0.025823810062401198,0.03982699959804692,0.009724739613611866,0.016030164419502335,0.00034692657890100786,0.0,0.01736399338423289,0.007350773724474902,0.0009426589637155924,0.00010917850931380091,0.057972464099552146,0.0244215345346237,0.01223477645903115,0.0037243945709183324,0.05256330446778701,0.011169230493891735,0.02590783607831404,0.010493364200077848,0.010655019890924766,0.0044975598863015165
type_f3_1,0.000263171379311089,1.6951742540460835e-05,0.0001644283867389129,0.0005243813057367319,0.024890679662866844,0.037739784621864,-2.220446049250313e-16,0.020315524657695483,0.011042660990824293,0.014857542361888632,0.0006052451390545777,0.01736399338423289,0.0,0.008961822379308537,0.001475722595871365,0.000303058750436791,0.036969820709988555,0.01691447738753382,0.009063755973296783,0.0008654977254305418,0.03074220423434315,0.010730300982615515,0.018123804846891356,0.007140919415653091,0.010343935210283872,0.0068887434155687766
type_f3_2,-1.1102230246251565e-16,8.446318791621721e-05,3.0016089338946728e-05,0.00030367968958844305,0.011064826628484292,0.015992862589655932,0.011880735584653634,0.011125238406139104,0.0,0.006961512377750112,0.00013832658073142934,0.007350773724474902,0.008961822379308537,0.0,0.0008346928037258339,0.00015153584086791128,0.01686274921701847,0.008956571555116533,0.0053586906804081735,0.0020924264327135678,0.014582454147682,0.005305387083060054,0.008819431377983022,0.006093722283040948,0.007101801853018785,0.0030109717149379156
Jour_Semis,0.016199678087413627,0.0022231221472768237,0.0005804322336638856,0.001300515775061517,0.0017529447087929473,0.004188284414475052,0.0022657110943161696,0.003890253078676742,0.0013429569723154566,0.0025661865027557518,0.0012248311438377568,0.0009426589637155924,0.001475722595871365,0.0008346928037258339,0.0,0.0018947108869982188,0.010415989864391961,0.0025549836591844954,0.0012479446608804068,0.004905799974192382,0.007544980524059275,0.0007446640999603238,0.0011886978105992707,0.0012715169630735934,0.0010248769905258914,0.0006537026416620906
Jours_av_PREPA,0.0006618216837943613,0.0,0.00022589802166006479,0.0015274002647203133,2.826211502926501e-05,0.00015066798532714643,0.0005460553721987615,0.0008487557018012071,7.956663297825628e-05,0.00020752824497627387,7.853717990902176e-05,0.00010917850931380091,0.000303058750436791,0.00015153584086791128,0.0018947108869982188,0.0,0.00026039892655826957,0.0003604303135289477,0.00014803740953883704,0.000615398344284479,0.0001431285831055007,8.916414537263329e-06,0.0009613783949997678,0.00021616714335725984,0.0003958271248010181,5.729822873945523e-07
Jours_semis_F1,0.007711137609795693,8.513980912738806e-05,0.00014175342906941335,0.0002777524947600307,0.0789162169008143,0.10773343441949412,0.050017124554480596,0.06779208997289066,0.025191753212989387,0.03550532923832583,0.00041006794236830846,0.057972464099552146,0.036969820709988555,0.01686274921701847,0.010415989864391961,0.00026039892655826957,0.0,0.052210226298863516,0.028078910313714678,0.09770765400469239,0.10862832032639169,0.03930067759847433,0.05030909737227374,0.02085633537494469,0.02571967349859361,0.00938044348128697
Jours_F1_F2,8.801135326730325e-05,2.407527902170692e-05,2.7982856414254798e-06,0.00020186316220571765,0.03504245296985797,0.051798260400300444,0.021947699087515038,0.023563540252949933,0.012634281712513351,0.019572402449418158,8.606233136254637e-05,0.0244215345346237,0.01691447738753382,0.008956571555116533,0.0025549836591844954,0.0003604303135289477,0.052210226298863516,0.0,0.013070406590668382,0.005877825200918951,0.04805753219179487,0.01256893673907089,0.023819771009762958,0.010868921739606185,0.014353650763543557,0.0060825865679309254
Jours_F2_F3,0.0,0.00013104952136877568,1.0706943546323622e-05,0.00019600739362435338,0.016894153796490063,0.02337524432771576,0.012018471888222027,0.01117263925085199,0.0061798292059903615,0.007058328036288586,3.678555044484e-05,0.01223477645903115,0.009063755973296783,0.0053586906804081735,0.0012479446608804068,0.00014803740953883704,0.028078910313714678,0.013070406590668382,0.0,0.005542458585414689,0.018987276791510688,0.008195875912811568,0.013415268462448782,0.00651305192952123,0.00801939667056395,0.003722987972674008
Jours_op_recolte,0.03015223248197274,6.878461166148764e-05,0.00029710759984558077,0.0010380058824760452,0.004846173488430305,0.006317115351782365,0.0006836051002896415,0.0016947894928661666,0.0021892566516437117,0.003438830898972456,0.0007713828289350744,0.0037243945709183324,0.0008654977254305418,0.0020924264327135678,0.004905799974192382,0.000615398344284479,0.09770765400469239,0.005877825200918951,0.005542458585414689,0.0,0.00828733595110076,0.002771391117605382,0.0010846228254989265,0.000379756456314162,0.001767278263251404,0.0009301521853959382
Dose_F1_1,0.0006051878812595168,7.565713094503934e-05,0.00023504350884206993,0.0002858831416977514,0.07347676962350158,0.1079064719960271,0.0422666527177985,0.06596248979471497,0.020995453006744547,0.03466097335550311,0.0007700301008524146,0.05256330446778701,0.03074220423434315,0.014582454147682,0.007544980524059275,0.0001431285831055007,0.10862832032639169,0.04805753219179487,0.018987276791510688,0.00828733595110076,0.0,0.037010616791589124,0.04346857134036264,0.018899224422189165,0.020250450793338648,0.010459581621953262
Dose_F1_2,1.8766097496403233e-05,3.056215391206152e-06,3.585766534697221e-06,0.00011514528633238541,0.0,0.038871686521263826,0.016524264577235992,0.022482849545550465,0.006707255863946826,0.009950585673169754,0.00017946499370202762,0.011169230493891735,0.010730300982615515,0.005305387083060054,0.0007446640999603238,8.916414537263329e-06,0.03930067759847433,0.01256893673907089,0.008195875912811568,0.002771391117605382,0.037010616791589124,0.0,0.015660554359670953,0.006785040940030296,0.00736104254723513,0.0031730100641713666
Dose_F2_1,8.163379549552818e-05,0.00030868731469846367,0.00012694317538586297,0.0003712540013243171,0.03784563171417166,0.05133519088316063,0.02306957757535444,0.027477034285555146,0.012292747344183508,0.019559242518710662,0.00026311432090020404,0.02590783607831404,0.018123804846891356,0.008819431377983022,0.0011886978105992707,0.0009613783949997678,0.05030909737227374,0.023819771009762958,0.013415268462448782,0.0010846228254989265,0.04346857134036264,0.015660554359670953,0.0,0.013112403305407971,0.01640149923121892,0.005086607666981546
Dose_F2_2,0.00016121595617080153,2.9379241039961812e-08,3.8164004234619853e-07,8.176934982384587e-05,0.016837170092770637,0.02129044389996182,0.0,0.013094381838751334,0.007905728348195473,0.011834709368119811,0.000230835944820873,0.010493364200077848,0.007140919415653091,0.006093722283040948,0.0012715169630735934,0.00021616714335725984,0.02085633537494469,0.010868921739606185,0.00651305192952123,0.000379756456314162,0.018899224422189165,0.006785040940030296,0.013112403305407971,0.0,0.007752912443570903,0.0048486083669703195
Dose_F3_1,0.0,0.00014109178267396327,1.7005459513885768e-06,0.00016132893469733567,0.01576783472985699,0.02352252220185247,0.013591583961027665,0.014303392908888712,0.008809563886211791,0.008702257794662938,4.318460224639331e-06,0.010655019890924766,0.010343935210283872,0.007101801853018785,0.0010248769905258914,0.0003958271248010181,0.02571967349859361,0.014353650763543557,0.00801939667056395,0.001767278263251404,0.020250450793338648,0.00736104254723513,0.01640149923121892,0.007752912443570903,0.0,0.004204491130471832
Dose_F3_2,0.0,3.9850277958608515e-06,6.511747141790813e-05,3.0088611928213993e-05,0.006729236307545183,0.009711203011828262,0.009147750407037636,0.006444556749123698,-1.1102230246251565e-16,0.00381131319423067,5.0910801775105874e-05,0.0044975598863015165,0.0068887434155687766,0.0030109717149379156,0.0006537026416620906,5.729822873945523e-07,0.00938044348128697,0.0060825865679309254,0.003722987972674008,0.0009301521853959382,0.010459581621953262,0.0031730100641713666,0.005086607666981546,0.0048486083669703195,0.004204491130471832,0.0
