annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;284;beauce_5_sa_000;solnu;;102.33;0.0;0.0;0.01;0.0;45.53;248.32;18.1;220.89;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;285;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;37.82;0.14;12.73;0.85;0.0;17.4;220.19;56.91;310.4;-1.0;-1.0;90.55;141.0;0.0;598.71
2019;213;295;beauce_5_sa_001;solnu;;108.36;0.0;0.0;0.01;0.0;45.53;248.32;38.85;241.64;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;32.48;0.02;12.16;0.8;0.0;38.03;240.82;56.91;310.4;-1.0;-1.0;96.43;114.22;0.0;473.96
2019;213;272;beauce_5_sa_002;solnu;;95.07;0.0;0.0;0.01;0.0;45.53;248.32;15.53;218.32;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;43.06;0.6;14.28;0.74;0.0;14.95;217.74;57.4;310.4;-1.0;-1.0;86.89;150.83;0.0;751.07
2019;213;300;beauce_5_sa_003;solnu;;112.0;0.0;0.0;0.01;0.0;45.53;248.32;44.38;247.17;-1.0;-1.0;0.0;111.67;0.0;0.0
2019;301;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;28.94;0.01;12.07;0.74;0.0;44.16;246.95;56.91;310.4;-1.0;-1.0;98.27;104.24;0.0;429.33
2019;213;260;beauce_5_sa_004;solnu;;81.66;0.0;0.0;0.01;0.0;45.53;248.32;11.57;214.36;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;261;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;51.95;2.7;16.7;0.43;0.0;10.78;213.57;79.86;310.4;-1.0;-1.0;83.23;168.21;0.0;953.86
2019;213;301;beauce_5_sa_005;solnu;;112.95;0.0;0.0;0.01;0.0;45.53;248.32;44.25;247.04;-1.0;-1.0;0.0;113.79;0.0;0.0
2019;302;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;27.91;0.0;12.15;0.73;0.0;46.01;248.8;56.91;310.4;-1.0;-1.0;98.35;102.11;0.0;421.57
2019;213;278;beauce_5_sa_006;solnu;;98.88;0.0;0.0;0.01;0.0;45.53;248.32;16.48;219.26;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;279;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;40.41;0.3;13.43;0.83;0.0;16.57;219.36;56.91;310.4;-1.0;-1.0;88.69;145.39;0.0;669.87
2019;213;282;beauce_5_sa_007;solnu;;101.3;0.0;0.0;0.01;0.0;45.53;248.32;15.9;218.69;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;38.39;0.17;13.15;0.84;0.0;15.22;218.01;56.91;310.4;-1.0;-1.0;90.58;144.24;0.0;624.32
2019;213;296;beauce_5_sa_008;solnu;;109.05;0.0;0.0;0.01;0.0;45.53;248.32;38.16;240.95;-1.0;-1.0;0.0;102.44;0.0;0.0
2019;297;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;31.68;0.02;12.26;0.81;0.0;37.8;240.59;56.91;310.4;-1.0;-1.0;97.04;113.47;0.0;464.28
2019;213;261;beauce_5_sa_009;solnu;;82.45;0.0;0.0;0.01;0.0;45.53;248.32;10.78;213.57;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;262;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;52.29;2.42;15.86;0.54;0.0;25.19;227.97;78.25;310.4;-1.0;-1.0;82.55;153.57;0.0;934.6
2019;213;297;beauce_5_sa_010;solnu;;110.28;0.0;0.0;0.01;0.0;45.53;248.32;37.69;240.48;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;298;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;30.61;0.01;12.11;0.81;0.0;37.58;240.37;56.91;310.4;-1.0;-1.0;97.37;113.09;0.0;455.91
2019;213;317;beauce_5_sa_011;solnu;;122.65;0.0;0.0;0.1;0.0;45.53;248.32;56.91;278.98;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;18.2;0.0;12.16;0.18;0.0;56.36;278.44;56.91;310.4;-1.0;-1.0;97.92;62.59;0.0;276.42
2019;213;300;beauce_5_sa_012;solnu;;112.02;0.0;0.0;0.01;0.0;45.53;248.32;44.37;247.16;-1.0;-1.0;0.0;111.67;0.0;0.0
2019;301;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;28.94;0.01;12.06;0.74;0.0;44.14;246.93;56.91;310.4;-1.0;-1.0;98.28;104.24;0.0;429.33
2019;213;264;beauce_5_sa_013;solnu;;85.55;0.0;0.0;0.01;0.0;45.53;248.32;22.31;225.1;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;265;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;50.52;1.66;15.28;0.58;0.0;24.36;227.15;72.95;310.4;-1.0;-1.0;82.15;150.83;0.0;891.87
2019;213;297;beauce_5_sa_014;solnu;;110.18;0.0;0.0;0.01;0.0;45.53;248.32;37.79;240.58;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;298;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;30.63;0.01;12.19;0.8;0.0;37.68;240.47;56.91;310.4;-1.0;-1.0;97.31;113.09;0.0;455.91
2019;213;272;beauce_5_sa_015;solnu;;95.09;0.0;0.0;0.01;0.0;45.53;248.32;15.52;218.31;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;43.16;0.59;14.17;0.74;0.0;14.93;217.72;57.4;310.4;-1.0;-1.0;86.32;150.83;0.0;751.07
2019;213;283;beauce_5_sa_016;solnu;;101.98;0.0;0.0;0.01;0.0;45.53;248.32;15.22;218.01;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;284;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;37.84;0.16;13.03;0.87;0.0;18.29;221.08;56.91;310.4;-1.0;-1.0;90.98;141.0;0.0;613.66
2019;213;309;beauce_5_sa_017;solnu;;117.85;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.72;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;23.04;0.0;12.12;0.41;0.0;55.86;269.1;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;277;beauce_5_sa_018;solnu;;98.52;0.0;0.0;0.01;0.0;45.53;248.32;16.54;219.33;-1.0;-1.0;0.0;69.83;0.0;0.0
2019;278;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;40.91;0.32;13.26;0.82;0.0;16.28;219.07;56.91;310.4;-1.0;-1.0;87.41;146.07;0.0;686.34
2019;213;286;beauce_5_sa_019;solnu;;103.15;0.0;0.0;0.01;0.0;45.53;248.32;19.78;222.57;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;287;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;36.94;0.11;12.82;0.87;0.0;19.32;222.1;56.91;310.4;-1.0;-1.0;92.26;138.51;0.0;578.34
2019;213;298;beauce_5_sa_020;solnu;;110.65;0.0;0.0;0.01;0.0;45.53;248.32;37.69;240.48;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;30.17;0.01;12.19;0.75;0.0;37.11;239.9;56.91;310.4;-1.0;-1.0;97.81;113.09;0.0;445.8
2019;213;278;beauce_5_sa_021;solnu;;98.9;0.0;0.0;0.01;0.0;45.53;248.32;16.46;219.25;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;279;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;40.44;0.29;13.38;0.83;0.0;16.56;219.34;56.91;310.4;-1.0;-1.0;88.46;145.39;0.0;669.87
2019;213;280;beauce_5_sa_022;solnu;;100.41;0.0;0.0;0.01;0.0;45.53;248.32;15.64;218.43;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;281;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;39.08;0.23;13.3;0.85;0.0;16.49;219.28;56.91;310.4;-1.0;-1.0;89.79;144.24;0.0;651.64
2019;213;282;beauce_5_sa_023;solnu;;101.3;0.0;0.0;0.01;0.0;45.53;248.32;15.9;218.69;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;38.39;0.17;13.15;0.84;0.0;15.22;218.01;56.91;310.4;-1.0;-1.0;90.58;144.24;0.0;624.32
2019;213;268;beauce_5_sa_024;solnu;;90.38;0.0;0.0;0.01;0.0;45.53;248.32;20.23;223.02;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;269;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;46.94;1.03;14.67;0.67;0.0;19.2;221.98;65.22;310.4;-1.0;-1.0;84.19;150.83;0.0;818.79
2019;213;261;beauce_5_sa_025;solnu;;82.38;0.0;0.0;0.01;0.0;45.53;248.32;10.85;213.64;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;262;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;52.37;2.36;15.91;0.52;0.0;25.25;228.04;78.25;310.4;-1.0;-1.0;81.96;153.57;0.0;934.6
2019;213;299;beauce_5_sa_026;solnu;;111.37;0.0;0.0;0.01;0.0;45.53;248.32;36.97;239.76;-1.0;-1.0;0.0;110.85;0.0;0.0
2019;300;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;29.6;0.01;12.03;0.8;0.0;44.32;247.11;56.91;310.4;-1.0;-1.0;98.21;105.05;0.0;436.35
2019;213;297;beauce_5_sa_027;solnu;;110.17;0.0;0.0;0.01;0.0;45.53;248.32;37.8;240.59;-1.0;-1.0;0.0;102.81;0.0;0.0
