annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;265;sudouest_1_1;solnu;;1390.48;5.48;3567.37;9.73;0.0;21.51;0.0;4989.09;0.07
2019;266;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;998.49;5.47;769.03;6.85;0.0;64.18;0.0;1838.54;0.07
2019;213;281;beauce_1_1;solnu;;965.15;5.49;4544.98;6.71;0.0;0.0;0.0;5516.83;0.07
2019;282;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;493.33;5.48;790.43;3.41;0.0;7.48;0.0;1294.65;0.07
2019;213;296;sudouest_2_1;solnu;;1830.99;5.48;4337.26;12.74;0.0;28.82;0.0;6209.8;0.07
2019;297;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;557.29;5.47;0.0;3.83;0.0;66.87;0.0;627.99;0.07
2019;213;266;sudouest_3_1;solnu;;1634.08;1.7;71.97;11.2;0.0;1.68;0.0;1718.92;0.07
2019;267;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;1179.41;1.69;71.66;7.98;0.0;77.78;0.0;1336.82;0.07
2019;213;268;sudouest_4_1;solnu;;1660.55;1.7;74.71;11.44;0.0;1.74;0.0;1748.43;0.07
2019;269;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;1153.61;1.69;73.43;7.74;0.0;80.75;0.0;1315.54;0.07
2019;213;312;sudouest_5_1;solnu;;2355.27;1.69;151.15;16.12;0.0;52.45;0.0;2574.99;0.07
2019;313;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;457.68;1.69;27.48;3.05;0.0;32.04;0.0;520.26;0.07
2019;213;303;beauce_2_1;solnu;;1110.44;5.49;5578.63;7.72;0.0;0.0;0.0;6696.79;0.07
2019;304;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;347.81;5.48;357.87;2.39;0.0;7.41;0.0;715.47;0.07
