annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;265;sudouest_1_1;solnu;;121.48;0.0;51.72;0.63;0.0;45.23;81.7;45.2;90.78;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;266;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;82.58;1.78;232.91;0.6;0.0;42.86;88.44;57.4;102.12;-1.0;-1.0;98.98;330.14;0.0;567.5
2019;213;281;beauce_1_1;solnu;;97.61;0.0;0.0;0.34;0.0;45.23;81.7;19.29;55.75;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;282;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;37.66;0.18;59.22;0.11;0.0;18.69;55.16;56.54;102.12;-1.0;-1.0;88.34;144.24;0.0;633.81
2019;213;296;sudouest_2_1;solnu;;166.87;0.0;84.87;1.09;0.0;45.23;81.7;54.37;99.95;-1.0;-1.0;0.0;280.4;0.0;0.0
2019;297;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;43.9;0.06;194.77;0.23;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.55;232.03;0.0;284.18
2019;213;266;sudouest_3_1;solnu;;117.92;0.0;14.15;3.75;0.0;45.53;248.32;45.05;298.54;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;73.09;2.36;241.31;5.01;0.0;43.92;297.41;56.91;310.4;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;268;sudouest_4_1;solnu;;119.85;0.0;16.52;4.33;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;269;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;71.15;2.02;239.29;4.4;0.0;54.55;308.04;56.91;310.4;-1.0;-1.0;98.97;313.99;0.0;532.46
2019;213;312;sudouest_5_1;solnu;;169.91;0.0;153.43;8.17;0.0;45.53;248.32;54.69;308.18;-1.0;-1.0;0.0;383.81;0.0;0.0
2019;313;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;27.64;0.01;97.83;3.37;0.0;54.82;308.31;56.91;310.4;-1.0;-1.0;98.11;128.62;0.0;173.87
2019;213;303;beauce_2_1;solnu;;109.16;0.0;0.0;0.36;0.0;45.23;81.7;53.57;90.03;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;304;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;27.48;0.0;58.03;0.09;0.0;53.43;89.9;56.54;102.12;-1.0;-1.0;97.6;97.72;0.0;406.45
2019;213;273;sudouest_6_1;solnu;;129.56;0.0;16.52;4.97;0.0;45.53;248.32;49.52;303.01;-1.0;-1.0;0.0;216.62;0.0;0.0
2019;274;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;63.8;1.17;237.77;6.1;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.91;295.81;0.0;472.06
2019;213;307;sudouest_7_1;solnu;;176.87;0.0;177.39;1.1;0.0;45.23;81.7;54.88;100.46;-1.0;-1.0;0.0;378.14;0.0;0.0
2019;308;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;34.47;0.01;101.73;0.12;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.28;134.29;0.0;205.3
2019;213;280;sudouest_8_1;solnu;;149.53;0.0;59.7;0.84;0.0;45.23;81.7;48.31;93.89;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;281;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;59.09;0.43;221.73;0.24;0.0;47.39;92.97;56.54;102.12;-1.0;-1.0;98.82;291.01;0.0;406.75
2019;213;319;sudouest_9_1;solnu;;188.23;0.0;166.76;2.6;0.0;51.17;154.15;60.56;189.28;-1.0;-1.0;0.0;390.28;0.0;0.0
2019;320;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;23.58;0.0;93.78;0.51;0.0;60.24;188.96;63.97;192.68;-1.0;-1.0;97.83;122.16;0.0;123.67
2019;213;298;beauce_3_1;solnu;;110.65;0.0;0.0;0.01;0.0;45.53;248.32;37.69;240.48;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;30.17;0.01;12.19;0.75;0.0;37.11;239.9;56.91;310.4;-1.0;-1.0;97.81;113.09;0.0;445.8
2019;213;303;beauce_4_1;solnu;;113.97;0.0;0.0;0.01;0.0;45.53;248.32;49.05;251.84;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;304;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;27.01;0.0;12.03;0.71;0.0;48.92;251.71;56.91;310.4;-1.0;-1.0;98.36;97.72;0.0;406.45
2019;213;310;beauce_5_1;solnu;;118.46;0.0;0.0;0.02;0.0;45.53;248.32;55.86;269.11;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;311;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;22.39;0.0;12.16;0.45;0.0;56.91;271.92;56.91;310.4;-1.0;-1.0;98.18;73.35;0.0;345.3
2019;213;294;beauce_6_1;solnu;;107.88;0.0;0.0;0.01;0.0;45.53;248.32;34.98;237.76;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;295;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;32.86;0.03;12.25;0.82;0.0;38.92;241.71;56.91;310.4;-1.0;-1.0;95.94;114.22;0.0;487.09
2019;213;317;beauce_7_1;solnu;;118.04;0.0;14.86;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;18.66;0.0;43.11;0.02;0.0;55.99;101.57;56.54;102.12;-1.0;-1.0;97.91;62.59;0.0;276.42
2019;213;319;beauce_8_1;solnu;;119.28;0.0;14.84;0.37;0.0;45.23;81.7;56.04;101.62;-1.0;-1.0;0.0;156.06;0.0;0.0
2019;320;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;17.44;0.0;43.11;0.02;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;97.82;59.84;0.0;255.57
2019;213;302;sudouest_10_1;solnu;;172.57;0.0;122.13;2.42;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;333.55;0.0;0.0
2019;303;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;38.78;0.03;138.85;0.69;0.0;63.37;192.08;63.97;192.68;-1.0;-1.0;98.41;178.89;0.0;243.52
2019;213;281;sudouest_11_1;solnu;;151.17;0.0;40.76;1.83;0.0;51.17;154.15;54.92;183.64;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;282;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;57.98;0.38;222.07;0.76;0.0;53.52;182.24;63.97;192.68;-1.0;-1.0;98.81;291.01;0.0;400.68
2019;213;294;oceanique_1_1;solnu;;110.55;0.0;0.0;0.02;0.0;45.53;248.32;32.93;235.71;-1.0;-1.0;0.0;98.78;0.0;0.0
2019;295;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;31.45;0.02;115.54;0.47;0.0;33.19;235.98;56.87;310.35;-1.0;-1.0;95.25;224.27;0.0;577.39
2019;213;271;oceanique_2_1;solnu;;86.79;0.0;0.0;0.11;0.0;45.23;81.7;33.27;69.73;-1.0;-1.0;0.0;74.83;0.0;0.0
2019;272;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;45.41;0.75;166.24;0.03;0.0;32.41;68.87;64.79;102.11;-1.0;-1.0;89.38;248.22;0.0;871.46
2019;213;307;sudouest_12_1;solnu;;177.36;0.0;158.79;2.42;0.0;51.17;154.15;62.31;191.02;-1.0;-1.0;0.0;378.14;0.0;0.0
2019;308;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;34.19;0.01;102.0;0.4;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.28;134.29;0.0;205.3
2019;213;267;sudouest_13_1;solnu;;125.4;0.0;51.72;0.69;0.0;45.23;81.7;41.28;86.86;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;268;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;79.34;1.55;232.46;0.55;0.0;56.3;101.89;56.54;102.12;-1.0;-1.0;98.97;313.99;0.0;544.39
2019;213;273;sudouest_14_1;solnu;;137.69;0.0;51.72;0.78;0.0;45.23;81.7;47.47;93.05;-1.0;-1.0;0.0;216.62;0.0;0.0
2019;274;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;69.21;0.88;230.98;0.5;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.91;295.81;0.0;472.06
2019;213;269;sudouest_15_1;solnu;;122.21;0.0;16.52;4.33;0.0;45.53;248.32;54.55;308.04;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;270;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;69.23;1.82;239.04;4.52;0.0;52.38;305.86;56.91;310.4;-1.0;-1.0;98.96;313.99;0.0;519.63
2019;213;269;sudouest_16_1;solnu;;122.21;0.0;16.52;4.33;0.0;45.53;248.32;54.55;308.04;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;270;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;69.23;1.82;239.04;4.52;0.0;52.38;305.86;56.91;310.4;-1.0;-1.0;98.96;313.99;0.0;519.63
2019;213;278;oceanique_3_1;solnu;;93.01;0.0;0.0;0.16;0.0;45.23;81.7;27.82;64.29;-1.0;-1.0;0.0;76.92;0.0;0.0
2019;279;365;oceanique_3_1;CP;ble_tousSols_nonirr_organique;40.63;0.3;165.28;0.04;0.0;28.55;65.02;56.52;102.1;-1.0;-1.0;90.92;246.12;0.0;780.64
2019;213;297;oceanique_4_1;solnu;;111.95;0.0;0.0;0.02;0.0;45.53;248.32;33.28;236.07;-1.0;-1.0;0.0;101.22;0.0;0.0
2019;298;365;oceanique_4_1;CP;ble_tousSols_nonirr_mineral;29.72;0.01;115.89;0.48;0.0;34.28;237.07;56.86;310.35;-1.0;-1.0;96.91;221.83;0.0;549.02
2019;213;275;sudouest_17_1;solnu;;131.33;0.0;24.54;5.16;0.0;45.53;248.32;56.52;310.0;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;276;365;sudouest_17_1;maisT;mais_tousSols_nonirr_organique;62.66;0.94;229.35;5.98;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.89;291.01;0.0;453.2
2019;213;307;beauce_9_1;solnu;;116.06;0.0;0.0;0.07;0.0;51.17;154.15;63.97;175.61;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;308;365;beauce_9_1;orgeh;orgeH_tousSols_nonirr_organique;24.51;0.0;35.98;0.12;0.0;63.97;176.73;63.97;192.68;-1.0;-1.0;98.28;76.66;0.0;374.6
2019;213;288;oceanique_5_1;solnu;;103.07;0.0;0.0;0.05;0.0;51.17;154.15;32.19;135.16;-1.0;-1.0;0.0;85.5;0.0;0.0
2019;289;365;oceanique_5_1;CP;ble_tousSols_nonirr_organique;35.33;0.06;142.64;0.11;0.0;32.51;135.49;63.93;192.64;-1.0;-1.0;93.41;237.54;0.0;653.18
2019;213;281;sudouest_18_1;solnu;;141.08;0.0;26.29;5.85;0.0;45.53;248.32;48.89;302.37;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;282;365;sudouest_18_1;maisT;mais_tousSols_nonirr_mineral;54.18;0.52;226.75;5.43;0.0;47.83;301.31;56.91;310.4;-1.0;-1.0;98.81;291.01;0.0;400.68
2019;213;316;sudouest_19_1;solnu;;184.95;0.0;185.3;1.14;0.0;45.23;81.7;56.0;101.58;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;317;365;sudouest_19_1;maisT;mais_tousSols_irr_organique;26.63;0.0;93.59;0.08;0.0;54.77;100.35;56.54;102.12;-1.0;-1.0;97.96;122.31;0.0;145.15
2019;213;288;sudouest_20_1;solnu;;158.27;0.0;66.79;1.07;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;289;365;sudouest_20_1;maisT;mais_tousSols_irr_mineral;51.72;0.17;213.53;0.21;0.0;55.33;100.91;56.54;102.12;-1.0;-1.0;98.7;266.95;0.0;343.57
2019;213;283;sudouest_21_1;solnu;;153.8;0.0;40.76;1.98;0.0;51.17;154.15;52.28;181.0;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;284;365;sudouest_21_1;maisT;mais_tousSols_nonirr_organique;55.74;0.3;221.75;1.08;0.0;51.2;179.92;63.97;192.68;-1.0;-1.0;98.78;291.01;0.0;383.01
2019;213;260;sudouest_22_1;solnu;;110.97;0.0;32.48;1.1;0.0;51.17;154.15;63.4;192.11;-1.0;-1.0;0.0;182.08;0.0;0.0
2019;261;365;sudouest_22_1;maisT;mais_tousSols_nonirr_mineral;91.01;2.79;235.12;1.75;0.0;61.86;190.57;63.97;192.68;-1.0;-1.0;99.05;330.35;0.0;620.0
2019;213;285;sudouest_23_1;solnu;;155.65;0.0;40.76;2.16;0.0;51.17;154.15;54.95;183.66;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_23_1;maisT;mais_tousSols_irr_organique;54.26;0.23;221.46;0.74;0.0;53.28;181.99;63.97;192.68;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;287;oceanique_6_1;solnu;;102.4;0.0;0.0;0.05;0.0;51.17;154.15;32.86;135.83;-1.0;-1.0;0.0;84.09;0.0;0.0
2019;288;365;oceanique_6_1;CP;ble_tousSols_nonirr_mineral;36.18;0.08;142.45;0.1;0.0;32.05;135.02;63.93;192.65;-1.0;-1.0;91.67;238.96;0.0;664.38
2019;213;316;beauce_10_1;solnu;;121.47;0.0;0.0;0.09;0.0;51.17;154.15;63.3;183.18;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;317;365;beauce_10_1;orgeh;orgeH_tousSols_nonirr_mineral;19.13;0.0;35.95;0.06;0.0;63.97;185.51;63.97;192.68;-1.0;-1.0;97.96;62.59;0.0;290.57
2019;213;318;beauce_11_1;solnu;;122.51;0.0;0.0;0.08;0.0;51.17;154.15;63.42;184.96;-1.0;-1.0;0.0;154.04;0.0;0.0
2019;319;365;beauce_11_1;orgeh;orgeH_tousSols_irr_organique;18.1;0.0;35.95;0.04;0.0;63.47;185.01;63.97;192.68;-1.0;-1.0;97.87;61.86;0.0;267.75
2019;213;306;beauce_12_1;solnu;;115.33;0.0;0.0;0.07;0.0;51.17;154.15;63.97;171.4;-1.0;-1.0;0.0;137.53;0.0;0.0
2019;307;365;beauce_12_1;orgeh;orgeH_tousSols_irr_mineral;25.29;0.0;35.93;0.14;0.0;63.97;175.56;63.97;192.68;-1.0;-1.0;98.3;78.38;0.0;378.84
2019;213;295;sudouest_24_1;solnu;;166.54;0.0;66.25;2.38;0.0;51.17;154.15;62.64;191.35;-1.0;-1.0;0.0;269.99;0.0;0.0
2019;296;365;sudouest_24_1;maisT;mais_tousSols_irr_mineral;44.41;0.07;195.1;0.65;0.0;61.8;190.51;63.97;192.68;-1.0;-1.0;98.57;242.44;0.0;292.14
2019;213;273;beauce_13_1;solnu;;92.58;0.0;0.0;0.3;0.0;45.23;81.7;17.73;54.19;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;274;365;beauce_13_1;CP;ble_tousSols_nonirr_organique;41.92;0.36;59.81;0.16;0.0;21.55;58.01;56.54;102.12;-1.0;-1.0;86.51;146.69;0.0;736.61
2019;213;279;beauce_14_1;solnu;;96.37;0.0;0.0;0.32;0.0;45.23;81.7;19.38;55.85;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;280;365;beauce_14_1;maisT;mais_tousSols_nonirr_organique;39.74;0.04;58.51;0.16;0.0;18.44;54.91;56.54;102.12;-1.0;-1.0;87.98;145.39;0.0;218.85
2019;213;297;beauce_15_1;solnu;;105.99;0.0;0.0;0.36;0.0;45.23;81.7;41.68;78.14;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;298;365;beauce_15_1;maisT;mais_tousSols_nonirr_organique;30.65;0.0;58.02;0.14;0.0;41.67;78.14;56.54;102.12;-1.0;-1.0;94.71;113.09;0.0;121.33
2019;213;318;beauce_16_1;solnu;;118.59;0.0;14.86;0.37;0.0;45.23;81.7;55.99;101.57;-1.0;-1.0;0.0;154.04;0.0;0.0
2019;319;365;beauce_16_1;maisT;mais_tousSols_nonirr_mineral;18.13;0.0;43.09;0.13;0.0;56.04;101.62;56.54;102.12;-1.0;-1.0;97.86;61.86;0.0;55.23
2019;213;294;beauce_17_1;solnu;;104.17;0.0;0.0;0.36;0.0;45.23;81.7;38.39;74.85;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;295;365;beauce_17_1;CP;ble_tousSols_nonirr_mineral;32.28;0.02;58.21;0.11;0.0;42.43;78.89;56.54;102.12;-1.0;-1.0;92.96;114.22;0.0;487.09
2019;213;317;beauce_18_1;solnu;;118.04;0.0;14.86;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_18_1;maisT;mais_tousSols_nonirr_mineral;18.68;0.0;43.09;0.13;0.0;55.99;101.57;56.54;102.12;-1.0;-1.0;97.91;62.59;0.0;57.9
2019;213;286;beauce_19_1;solnu;;103.15;0.0;0.0;0.01;0.0;45.53;248.32;19.78;222.57;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;287;365;beauce_19_1;CP;ble_tousSols_irr_organique;37.03;0.08;12.76;1.01;0.0;19.32;222.1;56.91;310.4;-1.0;-1.0;92.66;138.51;0.0;578.34
2019;213;271;beauce_20_1;solnu;;94.18;0.0;0.0;0.01;0.0;45.53;248.32;16.42;219.21;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;272;365;beauce_20_1;maisT;mais_tousSols_irr_organique;45.67;0.17;12.99;0.89;0.0;15.53;218.32;56.91;310.4;-1.0;-1.0;86.36;150.83;0.0;275.59
2019;213;304;beauce_21_1;solnu;;114.67;0.0;0.0;0.01;0.0;45.53;248.32;49.05;251.84;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_21_1;maisT;mais_tousSols_irr_organique;26.29;0.0;12.06;0.61;0.0;48.28;251.07;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;105.99
2019;213;287;beauce_22_1;solnu;;103.61;0.0;0.0;0.01;0.0;45.53;248.32;19.32;222.1;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;288;365;beauce_22_1;maisT;mais_tousSols_irr_mineral;37.13;0.02;12.25;0.92;0.0;19.56;222.35;56.91;310.4;-1.0;-1.0;92.74;137.88;0.0;173.2
2019;213;314;beauce_23_1;solnu;;121.14;0.0;0.0;0.07;0.0;45.53;248.32;56.91;277.39;-1.0;-1.0;0.0;150.51;0.0;0.0
2019;315;365;beauce_23_1;CP;ble_tousSols_irr_mineral;19.75;0.0;12.12;0.81;0.0;56.74;277.21;56.91;310.4;-1.0;-1.0;98.04;65.4;0.0;308.01
2019;213;312;beauce_24_1;solnu;;119.95;0.0;0.0;0.02;0.0;45.53;248.32;55.92;270.93;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;313;365;beauce_24_1;maisT;mais_tousSols_irr_mineral;20.99;0.0;12.07;0.34;0.0;55.02;270.03;56.91;310.4;-1.0;-1.0;98.11;73.35;0.0;77.53
2019;213;261;beauce_25_1;solnu;;82.45;0.0;0.0;0.01;0.0;45.53;248.32;10.78;213.57;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;262;365;beauce_25_1;CP;ble_tousSols_nonirr_organique;52.93;1.86;15.77;0.65;0.0;25.19;227.97;78.25;310.4;-1.0;-1.0;84.17;153.57;0.0;934.6
2019;213;300;beauce_26_1;solnu;;111.91;0.0;0.0;0.01;0.0;45.53;248.32;44.48;247.27;-1.0;-1.0;0.0;111.67;0.0;0.0
2019;301;365;beauce_26_1;maisT;mais_tousSols_nonirr_organique;29.0;0.0;12.11;1.06;0.0;44.25;247.04;56.91;310.4;-1.0;-1.0;98.29;104.24;0.0;112.76
2019;213;284;beauce_27_1;solnu;;102.14;0.0;0.0;0.01;0.0;45.53;248.32;18.29;221.08;-1.0;-1.0;0.0;74.9;0.0;0.0
