annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;316;sudouest_1_1;solnu;;2052.56;5.47;4337.26;14.25;0.0;76.39;0.0;6480.46;0.07
2019;317;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;335.66;5.47;0.0;2.32;0.0;19.16;0.0;357.14;0.07
2019;213;280;beauce_1_1;solnu;;955.29;5.49;4526.23;6.68;0.0;0.0;0.0;5488.2;0.07
2019;281;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;503.21;5.48;758.68;3.43;0.0;7.48;0.0;1272.8;0.07
2019;213;262;sudouest_2_1;solnu;;1321.88;5.48;3500.17;9.37;0.0;21.51;0.0;4852.93;0.07
2019;263;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;1067.24;5.47;835.54;7.2;0.0;58.4;0.0;1968.37;0.07
2019;213;310;sudouest_3_1;solnu;;2335.06;1.69;150.86;15.94;0.0;52.45;0.0;2554.3;0.07
2019;311;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;477.96;1.69;27.79;3.23;0.0;32.22;0.0;541.2;0.07
2019;213;318;sudouest_4_1;solnu;;2436.43;1.69;153.02;16.65;0.0;52.55;0.0;2658.66;0.07
2019;319;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;376.52;1.69;25.58;2.52;0.0;31.98;0.0;436.6;0.07
2019;213;308;sudouest_5_1;solnu;;2307.88;1.7;149.29;15.74;0.0;52.19;0.0;2525.1;0.07
2019;309;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;505.08;1.69;29.36;3.43;0.0;32.32;0.0;570.19;0.07
2019;213;309;beauce_2_1;solnu;;1150.24;5.49;5639.48;7.99;0.0;0.25;0.0;6797.96;0.07
2019;310;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;308.01;5.48;359.36;2.13;0.0;7.15;0.0;676.65;0.07
2019;213;274;sudouest_6_1;solnu;;1800.6;1.7;80.82;12.33;0.0;3.27;0.0;1897.02;0.07
2019;275;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;1012.87;1.69;73.4;6.84;0.0;80.17;0.0;1173.28;0.07
2019;213;290;sudouest_7_1;solnu;;1758.6;5.48;4337.26;12.26;0.0;27.19;0.0;6135.3;0.07
2019;291;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;629.72;5.47;0.0;4.31;0.0;68.6;0.0;702.63;0.07
2019;213;297;sudouest_8_1;solnu;;1841.19;5.48;4337.26;12.81;0.0;30.08;0.0;6221.34;0.07
2019;298;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;547.08;5.47;0.0;3.76;0.0;65.59;0.0;616.43;0.07
2019;213;299;sudouest_9_1;solnu;;1740.3;3.08;6573.8;12.1;0.0;15.49;0.0;8341.69;0.07
2019;300;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;496.72;3.07;1159.8;3.42;0.0;57.22;0.0;1717.15;0.07
2019;213;272;beauce_3_1;solnu;;752.28;1.71;0.0;5.16;0.0;0.0;0.0;757.43;0.07
2019;273;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;604.33;1.71;22.39;4.09;0.0;1.08;0.0;631.88;0.07
2019;213;265;beauce_4_1;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;670.52;1.71;13.27;4.52;0.0;1.2;0.0;689.51;0.07
2019;213;271;beauce_5_1;solnu;;744.36;1.71;0.0;5.12;0.0;0.0;0.0;749.48;0.07
2019;272;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;613.03;1.71;20.92;4.13;0.0;1.09;0.0;639.18;0.07
2019;213;297;beauce_6_1;solnu;;893.03;1.71;0.0;6.13;0.0;0.0;0.0;899.16;0.07
2019;298;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;465.45;1.71;35.77;3.12;0.0;0.91;0.0;505.25;0.07
2019;213;300;beauce_7_1;solnu;;1091.53;5.49;5483.35;7.6;0.0;0.0;0.0;6582.48;0.07
2019;301;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;366.71;5.48;404.55;2.51;0.0;7.42;0.0;781.19;0.07
2019;213;295;beauce_8_1;solnu;;1056.75;5.49;5188.47;7.36;0.0;0.0;0.0;6252.57;0.07
2019;296;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;401.53;5.48;600.25;2.75;0.0;7.46;0.0;1012.0;0.07
2019;213;284;sudouest_10_1;solnu;;1574.86;3.08;5736.13;10.99;0.0;8.15;0.0;7330.14;0.07
2019;285;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;662.29;3.07;1515.76;4.53;0.0;64.74;0.0;2247.32;0.07
2019;213;270;sudouest_11_1;solnu;;1365.01;3.08;4612.01;9.56;0.0;7.26;0.0;5993.84;0.07
