annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;288;sudouest_1_1;solnu;;1738.92;5.48;4337.26;12.11;0.0;23.83;0.0;6112.12;0.07
2019;289;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;649.43;5.47;0.0;4.46;0.0;71.99;0.0;725.88;0.07
2019;213;295;beauce_1_1;solnu;;1056.76;5.49;5188.79;7.36;0.0;0.0;0.0;6252.91;0.07
2019;296;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;401.54;5.48;599.96;2.76;0.0;7.47;0.0;1011.72;0.07
2019;213;266;sudouest_2_1;solnu;;1405.84;5.48;3634.01;9.81;0.0;21.51;0.0;5071.16;0.07
2019;267;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;983.08;5.47;702.62;6.77;0.0;64.65;0.0;1757.12;0.07
2019;213;310;sudouest_3_1;solnu;;2335.06;1.69;150.86;15.94;0.0;52.45;0.0;2554.3;0.07
2019;311;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;477.96;1.69;27.79;3.23;0.0;32.22;0.0;541.2;0.07
2019;213;303;sudouest_4_1;solnu;;2232.83;1.7;138.81;15.27;0.0;32.7;0.0;2419.6;0.07
2019;304;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;580.16;1.69;39.87;3.9;0.0;51.9;0.0;675.83;0.07
2019;213;302;sudouest_5_1;solnu;;2220.49;1.7;138.43;15.17;0.0;32.7;0.0;2406.79;0.07
2019;303;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;592.42;1.69;40.23;3.99;0.0;51.77;0.0;688.41;0.07
2019;213;293;beauce_2_1;solnu;;1042.78;5.49;5073.34;7.27;0.0;0.0;0.0;6123.39;0.07
2019;294;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;415.56;5.48;686.04;2.84;0.0;7.49;0.0;1111.94;0.07
2019;213;311;sudouest_6_1;solnu;;2344.93;1.69;151.03;16.01;0.0;52.45;0.0;2564.41;0.07
2019;312;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;468.03;1.69;27.6;3.16;0.0;32.05;0.0;530.84;0.07
2019;213;302;sudouest_7_1;solnu;;1896.43;5.47;4337.26;13.19;0.0;57.6;0.0;6304.47;0.07
