annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;236;sudouest_1_1;organique_sudouest_1;maisT;incorpore;1167.0;10.027267803503838;116.3826500766454;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;236;sudouest_1_1;organique_sudouest_1;maisT;surface;1903.7474279833048;16.35765663292222;116.38265007664542;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;143;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;5.998262500193032;107.36442427774297;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;143;beauce_1_1;organique_beauce_1;orgeh;surface;1292.7622369777469;12.0408808194554;107.36442427774297;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;107;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;8.425438365343252;138.5091136385586;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;107;sudouest_2_1;mineral_sudouest_2;maisT;surface;1010.2397453982037;7.293669844963689;138.5091136385586;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;341;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;10.623681832703243;109.84892228300588;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;341;sudouest_3_1;organique_sudouest_3;maisT;surface;2301.2770233806273;20.949472926569122;109.84892228300588;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;337;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;10.588573930170895;110.21314179757208;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;337;sudouest_4_1;mineral_sudouest_4;maisT;surface;2277.9510908361;20.668597716050968;110.21314179757208;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;9.243287483892173;126.25378168034631;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_5_1;organique_sudouest_5;maisT;surface;1416.355311915271;11.218319903488107;126.2537816803463;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;97;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.226180892645747;103.43419362593227;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;97;beauce_2_1;mineral_beauce_2;orgeh;surface;1465.4301775489862;14.167753681617956;103.43419362593225;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;sudouest_6_1;mineral_sudouest_6;maisT;incorpore;1167.0;9.710877931583719;120.17451029885177;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;sudouest_6_1;mineral_sudouest_6;maisT;surface;1698.665440503848;14.134989493858402;120.17451029885176;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;139;sudouest_7_1;organique_sudouest_7;maisT;incorpore;1167.0;8.443517424894706;138.2125412045979;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;139;sudouest_7_1;organique_sudouest_7;maisT;surface;1017.897744576818;7.364727800424492;138.21254120459793;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;280;sudouest_8_1;mineral_sudouest_8;maisT;incorpore;1167.0;10.266684234964968;113.66863665930036;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;280;sudouest_8_1;mineral_sudouest_8;maisT;surface;2062.9253241866236;18.148588606458272;113.66863665930036;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;330;sudouest_9_1;organique_sudouest_9;maisT;incorpore;1167.0;10.13863261137761;115.10427931774434;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;330;sudouest_9_1;organique_sudouest_9;maisT;surface;1977.5328106832221;17.180358735614515;115.10427931774434;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;288;beauce_3_1;organique_beauce_3;orgeh;incorpore;644.0;6.891381616114924;93.45005629844376;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;288;beauce_3_1;organique_beauce_3;orgeh;surface;1929.576141984779;20.64820737852153;93.45005629844377;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;131;beauce_4_1;mineral_beauce_4;orgeh;incorpore;644.0;6.169812635476282;104.37918265086604;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;131;beauce_4_1;mineral_beauce_4;orgeh;surface;1422.8921390599833;13.631953258528197;104.37918265086604;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;291;beauce_5_1;organique_beauce_5;orgeh;incorpore;644.0;6.848423922411475;94.03623480323834;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;291;beauce_5_1;organique_beauce_5;orgeh;surface;1902.5363831076015;20.231949812627796;94.03623480323834;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;291;beauce_6_1;mineral_beauce_6;orgeh;incorpore;644.0;6.845112607580723;94.08172471652146;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;291;beauce_6_1;mineral_beauce_6;orgeh;surface;1900.4325599028416;20.199805707527716;94.08172471652146;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;350;beauce_8_1;mineral_beauce_8;orgeh;incorpore;644.0;6.482174484627231;99.3493775163373;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;350;beauce_8_1;mineral_beauce_8;orgeh;surface;1654.1251302080568;16.649577194744353;99.3493775163373;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;139;sudouest_10_1;mineral_sudouest_10;maisT;incorpore;1167.0;8.067559601324461;144.65340916829572;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;139;sudouest_10_1;mineral_sudouest_10;maisT;surface;870.4016353638019;6.017152588164314;144.6534091682957;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;269;sudouest_11_1;organique_sudouest_11;maisT;incorpore;1167.0;10.539248004517495;110.72896277796883;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;269;sudouest_11_1;organique_sudouest_11;maisT;surface;2245.108357927227;20.2757101809855;110.72896277796885;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;261;oceanique_1_1;organique_oceanique_1;CP;incorpore;846.0;7.762766000907503;108.98177272135973;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;261;oceanique_1_1;organique_oceanique_1;CP;surface;1647.0298037798132;15.112892391564174;108.9817727213597;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;164;oceanique_2_1;mineral_oceanique_2;CP;incorpore;846.0;7.650122238401438;110.58646824665371;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;164;oceanique_2_1;mineral_oceanique_2;CP;surface;1563.848789892016;14.141411826300342;110.58646824665371;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;129;sudouest_12_1;mineral_sudouest_12;maisT;incorpore;1167.0;8.239448461038917;141.63569388391468;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;129;sudouest_12_1;mineral_sudouest_12;maisT;surface;934.8217347155615;6.600184664479746;141.63569388391468;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_13_1;organique_sudouest_13;maisT;incorpore;1167.0;8.474909900717602;137.70057896440713;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_13_1;organique_sudouest_13;maisT;surface;1031.335023261064;7.489692716017146;137.70057896440713;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_14_1;mineral_sudouest_14;maisT;incorpore;1167.0;8.76512843449598;133.14123218173995;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;99;sudouest_14_1;mineral_sudouest_14;maisT;surface;1164.0994931050484;8.74334324558476;133.14123218173995;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;sudouest_15_1;organique_sudouest_15;maisT;incorpore;1167.0;9.881254924218355;118.10240793805997;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;sudouest_15_1;organique_sudouest_15;maisT;surface;1808.0898264413975;15.309508569797064;118.10240793805994;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;117;sudouest_16_1;mineral_sudouest_16;maisT;incorpore;1167.0;8.781570614525547;132.8919451003072;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;117;sudouest_16_1;mineral_sudouest_16;maisT;surface;1172.0864990720913;8.819846065067354;132.8919451003072;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;287;oceanique_3_1;organique_oceanique_3;CP;incorpore;846.0;7.360277948544498;114.94131144426377;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;287;oceanique_3_1;organique_oceanique_3;CP;surface;1352.8534547333927;11.769949705066704;114.94131144426379;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;154;oceanique_4_1;mineral_oceanique_4;CP;incorpore;846.0;6.997742031221235;120.89613995849993;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;154;oceanique_4_1;mineral_oceanique_4;CP;surface;1106.3036111781935;9.15085966812468;120.89613995849993;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;143;sudouest_17_1;organique_sudouest_17;maisT;incorpore;1167.0;8.652153509599144;134.87971505651979;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;143;sudouest_17_1;organique_sudouest_17;maisT;surface;1110.5730360227963;8.233803248749625;134.87971505651979;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;116;beauce_9_1;organique_beauce_9;orgeh;incorpore;644.0;6.061438818426067;106.2454013463462;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;116;beauce_9_1;organique_beauce_9;orgeh;surface;1340.6993735832787;12.618893209436644;106.24540134634618;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;117;oceanique_5_1;organique_oceanique_5;CP;incorpore;846.0;7.156766306077403;118.20981206017463;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;117;oceanique_5_1;organique_oceanique_5;CP;surface;1211.1471835901573;10.245741554631891;118.20981206017463;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
