annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;271;sudouest_1_1;solnu;;133.77;0.0;51.72;0.74;0.0;45.23;81.7;49.06;94.64;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;272;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;72.44;1.07;231.46;0.53;0.0;47.2;92.78;56.54;102.12;-1.0;-1.0;98.93;313.99;0.0;492.27
2019;213;302;beauce_1_1;solnu;;108.68;0.0;0.0;0.36;0.0;45.23;81.7;50.35;86.81;-1.0;-1.0;0.0;117.49;0.0;0.0
2019;303;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;27.97;0.0;58.02;0.09;0.0;53.55;90.01;56.54;102.12;-1.0;-1.0;97.21;98.41;0.0;412.94
2019;213;272;sudouest_2_1;solnu;;135.63;0.0;51.72;0.76;0.0;45.23;81.7;47.2;92.78;-1.0;-1.0;0.0;200.76;0.0;0.0
2019;273;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;70.96;0.97;231.18;0.51;0.0;47.47;93.05;56.54;102.12;-1.0;-1.0;98.92;311.67;0.0;484.7
2019;213;318;sudouest_3_1;solnu;;174.4;0.0;155.77;8.81;0.0;45.53;248.32;54.79;308.27;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;319;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;23.16;0.0;95.49;1.56;0.0;53.89;307.37;56.91;310.4;-1.0;-1.0;97.87;122.31;0.0;132.19
2019;213;284;sudouest_4_1;solnu;;143.83;0.0;26.29;6.69;0.0;45.53;248.32;46.13;299.62;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;285;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;51.85;0.39;226.45;4.03;0.0;50.1;303.58;56.91;310.4;-1.0;-1.0;98.77;286.51;0.0;371.28
2019;213;263;sudouest_5_1;solnu;;112.11;0.0;14.15;3.17;0.0;45.53;248.32;50.86;304.35;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;264;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;77.6;2.9;242.06;7.46;0.0;48.65;302.14;59.38;310.4;-1.0;-1.0;99.02;330.14;0.0;585.24
2019;213;266;beauce_2_1;solnu;;84.46;0.0;0.0;0.17;0.0;45.23;81.7;25.85;62.31;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;267;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;47.39;1.4;61.43;0.05;0.0;24.02;60.48;69.05;102.12;-1.0;-1.0;85.73;150.83;0.0;852.98
