annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;260;beauce_5_sa_000;solnu;;81.66;0.0;0.0;0.01;0.0;45.53;248.32;11.57;214.36;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;261;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;51.93;2.71;16.72;0.43;0.0;10.78;213.57;79.86;310.4;-1.0;-1.0;83.33;168.21;0.0;953.86
2019;213;292;beauce_5_sa_001;solnu;;106.03;0.0;0.0;0.01;0.0;45.53;248.32;35.18;237.97;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;293;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;34.71;0.04;12.22;0.83;0.0;35.81;238.6;56.91;310.4;-1.0;-1.0;94.73;118.58;0.0;507.81
2019;213;264;beauce_5_sa_002;solnu;;85.77;0.0;0.0;0.01;0.0;45.53;248.32;22.09;224.88;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;265;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;50.61;1.64;14.98;0.61;0.0;24.14;226.93;72.95;310.4;-1.0;-1.0;81.79;150.83;0.0;891.87
2019;213;289;beauce_5_sa_003;solnu;;104.67;0.0;0.0;0.01;0.0;45.53;248.32;18.88;221.67;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;290;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;35.73;0.07;12.54;0.83;0.0;18.35;221.14;56.91;310.4;-1.0;-1.0;92.77;137.88;0.0;543.42
2019;213;304;beauce_5_sa_004;solnu;;114.73;0.0;0.0;0.01;0.0;45.53;248.32;48.99;251.78;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;26.25;0.0;12.03;0.61;0.0;48.22;251.0;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;398.57
2019;213;281;beauce_5_sa_005;solnu;;100.71;0.0;0.0;0.01;0.0;45.53;248.32;16.49;219.28;-1.0;-1.0;0.0;71.67;0.0;0.0
