annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;302;sudouest_1_1;solnu;;16.51;0.0;47.27;0.0;0.0;35.0;27.28;9.35;29.13;0;0;0;-517.21;9.32;0.03;0.0;16.51
2019;303;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;10.9;0.0;12.1;0.0;0.0;27.56;28.47;0.01;0.0;0;0.0;0;-134.13;0.0;0.01;0.0;10.9
2019;213;275;beauce_1_1;solnu;;0.0;0.0;23.01;0.0;0.0;35.0;44.36;9.38;4.26;0;0;0;-250.89;9.37;0.01;0.0;0.0
2019;276;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;2.13;0.0;13.24;0.0;29.27;44.42;24.25;1.35;0.59;0;14.64;0;-147.0;1.34;0.01;0.0;2.13
2019;213;288;sudouest_2_1;solnu;;6.83;0.0;43.4;0.0;0.0;35.0;33.69;9.35;28.52;0;0;0;-474.25;9.32;0.03;0.0;6.83
2019;289;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;20.64;0.0;15.98;0.0;13.39;33.9;15.02;0.01;0.61;0;4.35;0;-177.12;0.0;0.01;0.0;20.64
2019;213;291;sudouest_3_1;solnu;;2.41;0.0;50.71;0.0;0.0;35.0;83.02;0.25;0.03;0;0;0;-564.31;0.22;0.03;0.0;2.41
2019;292;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;21.89;0.0;17.98;0.0;10.4;82.85;68.51;0.17;0.04;0;3.38;0;-202.9;0.16;0.01;0.0;21.89
2019;213;263;sudouest_4_1;solnu;;0.48;0.0;38.95;0.0;0.0;35.0;73.27;0.18;0.03;0;0;0;-429.29;0.15;0.02;0.0;0.48
2019;264;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;21.65;0.0;29.77;0.0;34.21;73.67;46.98;0.16;0.03;0;11.11;0;-338.26;0.14;0.02;0.0;21.65
2019;213;302;sudouest_5_1;solnu;;9.37;0.0;54.37;0.0;0.0;35.0;79.61;0.33;0.05;0;0;0;-605.59;0.3;0.03;0.0;9.37
2019;303;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;14.87;0.0;14.31;0.0;0.0;79.95;78.95;0.1;0.01;0;0.0;0;-161.59;0.09;0.01;0.0;14.87
2019;213;290;beauce_2_1;solnu;;0.0;0.0;25.4;0.0;0.0;35.0;45.51;10.43;4.46;0;0;0;-277.98;10.41;0.02;0.0;0.0
2019;291;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;2.14;0.0;10.83;0.0;11.82;45.49;32.55;1.84;7.99;0;5.91;0;-119.75;1.83;0.01;0.0;2.14
2019;213;292;sudouest_6_1;solnu;;2.9;0.0;51.04;0.0;0.0;35.0;82.85;0.26;0.03;0;0;0;-567.91;0.23;0.03;0.0;2.9
2019;293;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;21.38;0.0;17.65;0.0;8.19;83.18;70.73;0.16;0.04;0;2.66;0;-199.29;0.15;0.01;0.0;21.38
