annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;298;sudouest_1_1;solnu;;168.75;0.0;98.76;1.1;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;288.38;0.0;0.0
2019;299;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;42.15;0.05;180.76;0.22;0.0;55.98;101.56;56.54;102.12;-1.0;-1.0;98.51;224.05;0.0;269.8
2019;213;294;beauce_1_1;solnu;;104.15;0.0;0.0;0.29;0.0;45.23;81.7;38.41;74.87;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;295;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;32.22;0.02;58.28;0.11;0.0;42.44;78.91;56.54;102.12;-1.0;-1.0;93.03;114.22;0.0;487.09
2019;213;268;sudouest_2_1;solnu;;126.53;0.0;51.72;0.73;0.0;45.23;81.7;56.3;101.89;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;269;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;78.68;1.38;232.17;0.52;0.0;53.94;99.52;56.54;102.12;-1.0;-1.0;98.96;313.99;0.0;532.46
2019;213;289;sudouest_3_1;solnu;;148.41;0.0;36.2;7.51;0.0;45.53;248.32;55.7;309.19;-1.0;-1.0;0.0;257.49;0.0;0.0
2019;290;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;47.89;0.23;216.08;3.65;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.68;254.94;0.0;336.56
2019;213;283;sudouest_4_1;solnu;;143.05;0.0;26.29;6.39;0.0;45.53;248.32;46.92;300.4;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;284;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;52.44;0.42;226.62;3.97;0.0;46.13;299.62;56.91;310.4;-1.0;-1.0;98.78;291.01;0.0;383.01
2019;213;272;sudouest_5_1;solnu;;128.0;0.0;16.52;4.73;0.0;45.53;248.32;48.76;302.25;-1.0;-1.0;0.0;200.76;0.0;0.0
2019;273;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;65.15;1.25;237.9;6.31;0.0;49.52;303.01;56.91;310.4;-1.0;-1.0;98.92;311.67;0.0;484.7
2019;213;280;beauce_2_1;solnu;;97.31;0.0;0.0;0.33;0.0;45.23;81.7;18.44;54.91;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;281;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;37.86;0.2;59.3;0.11;0.0;19.29;55.75;56.54;102.12;-1.0;-1.0;88.1;144.24;0.0;651.64
2019;213;265;sudouest_6_1;solnu;;116.16;0.0;14.15;3.51;0.0;45.53;248.32;46.82;300.3;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;266;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;74.21;2.55;241.75;7.2;0.0;45.05;298.54;57.4;310.4;-1.0;-1.0;99.0;330.14;0.0;567.5
2019;213;297;sudouest_7_1;solnu;;168.21;0.0;91.77;1.1;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;287.94;0.0;0.0
2019;298;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;42.65;0.05;187.8;0.21;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.53;224.49;0.0;278.43
2019;213;319;sudouest_8_1;solnu;;187.84;0.0;185.3;1.12;0.0;45.23;81.7;53.1;98.68;-1.0;-1.0;0.0;390.28;0.0;0.0
2019;320;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;23.76;0.0;93.57;0.09;0.0;52.77;98.35;56.54;102.12;-1.0;-1.0;97.83;122.16;0.0;123.67
2019;213;288;sudouest_9_1;solnu;;158.8;0.0;48.15;2.35;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;289;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;51.41;0.18;213.82;0.73;0.0;62.76;191.47;63.97;192.68;-1.0;-1.0;98.7;266.95;0.0;343.57
2019;213;290;beauce_3_1;solnu;;105.1;0.0;0.0;0.01;0.0;45.53;248.32;18.46;221.25;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;35.25;0.06;12.61;0.83;0.0;26.36;229.15;56.91;310.4;-1.0;-1.0;93.55;129.48;0.0;529.57
