annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;290;sudouest_1_1;solnu;;1758.6;5.48;4337.26;12.26;0.0;27.19;0.0;6135.3;0.07
2019;291;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;629.72;5.47;0.0;4.31;0.0;68.6;0.0;702.63;0.07
2019;213;316;beauce_1_1;solnu;;1200.59;5.49;5728.6;8.34;0.0;0.87;0.0;6938.41;0.07
2019;317;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;257.65;5.48;296.17;1.77;0.0;6.53;0.0;562.12;0.07
2019;213;287;sudouest_2_1;solnu;;1729.08;5.48;4337.26;12.03;0.0;22.46;0.0;6100.83;0.07
2019;288;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;659.27;5.47;0.0;4.54;0.0;73.36;0.0;737.17;0.07
2019;213;309;sudouest_3_1;solnu;;2316.19;1.7;150.58;15.87;0.0;52.45;0.0;2535.09;0.07
2019;310;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;496.83;1.69;28.07;3.3;0.0;32.22;0.0;560.42;0.07
2019;213;281;sudouest_4_1;solnu;;1929.38;1.7;84.46;13.16;0.0;3.29;0.0;2030.29;0.07
2019;282;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;884.0;1.69;79.81;6.01;0.0;81.28;0.0;1051.1;0.07
2019;213;286;sudouest_5_1;solnu;;1998.21;1.7;84.46;13.71;0.0;3.29;0.0;2099.68;0.07
2019;287;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;814.94;1.69;88.03;5.46;0.0;81.52;0.0;989.94;0.07
2019;213;289;beauce_2_1;solnu;;1014.0;5.49;4812.98;7.05;0.0;0.0;0.0;5834.03;0.07
2019;290;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;444.41;5.48;854.38;3.06;0.0;7.46;0.0;1309.3;0.07
2019;213;306;sudouest_6_1;solnu;;2276.65;1.7;148.48;15.53;0.0;51.93;0.0;2492.58;0.07
2019;307;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;536.32;1.69;30.18;3.64;0.0;32.6;0.0;602.74;0.07
2019;213;292;sudouest_7_1;solnu;;1782.32;5.48;4337.26;12.41;0.0;28.82;0.0;6160.81;0.07
2019;293;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;605.99;5.47;0.0;4.16;0.0;66.93;0.0;677.07;0.07
2019;213;314;sudouest_8_1;solnu;;2030.07;5.47;4337.26;14.13;0.0;76.39;0.0;6457.85;0.07
2019;315;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;358.15;5.47;0.0;2.44;0.0;19.17;0.0;379.76;0.07
2019;213;283;sudouest_9_1;solnu;;1566.83;3.08;5665.33;10.9;0.0;8.15;0.0;7251.22;0.07
2019;284;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;670.34;3.07;1528.8;4.62;0.0;64.61;0.0;2268.37;0.07
2019;213;302;beauce_3_1;solnu;;928.87;1.71;0.0;6.35;0.0;0.0;0.0;935.22;0.07
2019;303;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;429.55;1.71;36.41;2.91;0.0;0.9;0.0;469.77;0.07
2019;213;261;beauce_4_1;solnu;;654.06;1.71;0.0;4.5;0.0;0.0;0.0;658.56;0.07
2019;262;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;704.91;1.71;6.87;4.76;0.0;1.16;0.0;717.69;0.07
2019;213;302;beauce_5_1;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;429.61;1.71;36.43;2.91;0.0;0.93;0.0;469.88;0.07
2019;213;260;beauce_6_1;solnu;;649.39;1.71;0.0;4.44;0.0;0.0;0.0;653.84;0.07
2019;261;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;714.99;1.71;4.98;4.85;0.0;1.2;0.0;726.03;0.07
2019;213;317;beauce_7_1;solnu;;1205.62;5.49;5737.52;8.42;0.0;0.88;0.0;6952.45;0.07
2019;318;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;252.62;5.48;287.25;1.69;0.0;6.53;0.0;548.08;0.07
2019;213;290;beauce_8_1;solnu;;1019.26;5.49;4844.22;7.09;0.0;0.0;0.0;5870.57;0.07
2019;291;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;439.13;5.48;851.0;3.02;0.0;7.48;0.0;1300.63;0.07
2019;213;316;sudouest_10_1;solnu;;1919.49;3.07;7008.14;13.33;0.0;50.71;0.0;8991.68;0.07
2019;317;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;317.48;3.07;726.49;2.19;0.0;21.89;0.0;1068.05;0.07
2019;213;293;sudouest_11_1;solnu;;1674.24;3.08;6244.74;11.66;0.0;13.18;0.0;7943.82;0.07
2019;294;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;562.82;3.07;1330.76;3.86;0.0;59.61;0.0;1957.04;0.07
2019;213;268;oceanique_1_1;solnu;;697.33;1.71;0.0;4.83;0.0;0.0;0.0;702.16;0.07
2019;269;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;790.07;1.7;3.54;5.35;0.0;10.88;0.0;809.84;0.07
2019;213;290;oceanique_2_1;solnu;;1023.15;5.49;5507.47;7.13;0.0;0.0;0.0;6537.75;0.07
2019;291;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;518.38;5.48;656.9;3.59;0.0;47.61;0.0;1226.48;0.07
2019;213;316;sudouest_12_1;solnu;;1919.49;3.07;7008.13;13.33;0.0;50.71;0.0;8991.67;0.07
2019;317;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;317.49;3.07;726.33;2.19;0.0;21.9;0.0;1067.91;0.07
2019;213;299;sudouest_13_1;solnu;;1863.25;5.48;4337.26;12.96;0.0;31.39;0.0;6244.86;0.07
2019;300;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;525.01;5.47;0.0;3.61;0.0;64.26;0.0;592.88;0.07
2019;213;297;sudouest_14_1;solnu;;1841.19;5.48;4337.26;12.81;0.0;30.08;0.0;6221.34;0.07
2019;298;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;547.08;5.47;0.0;3.76;0.0;65.59;0.0;616.43;0.07
2019;213;292;sudouest_15_1;solnu;;2082.34;1.7;106.5;14.24;0.0;10.13;0.0;2213.21;0.07
2019;293;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;730.72;1.69;70.66;4.93;0.0;74.59;0.0;880.9;0.07
2019;213;263;sudouest_16_1;solnu;;1574.05;1.7;71.97;10.87;0.0;1.68;0.0;1658.57;0.07
2019;264;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;1240.28;1.69;67.06;8.31;0.0;75.54;0.0;1391.19;0.07
2019;213;289;oceanique_3_1;solnu;;1015.78;5.49;5448.27;7.08;0.0;0.0;0.0;6471.13;0.07
