annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;223;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;6.35938396511751;101.26767050589625;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;223;beauce_1_1;organique_beauce_1;orgeh;surface;1564.7527028942168;15.451651006459262;101.26767050589626;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;149;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;8.59719212254185;135.74199382378862;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;149;sudouest_2_1;mineral_sudouest_2;maisT;surface;1085.3856384336382;7.995945896025476;135.74199382378862;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;131;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;8.598422019743952;135.72257762183574;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;131;sudouest_3_1;organique_sudouest_3;maisT;surface;1085.9431812722758;8.001197739539275;135.7225776218357;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;349;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;10.587190468935093;110.22754369293803;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;349;sudouest_4_1;mineral_sudouest_4;maisT;surface;2277.031000807557;20.657550050745076;110.22754369293803;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;151;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;8.695910378271023;134.20101510200138;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;151;sudouest_5_1;organique_sudouest_5;maisT;surface;1131.024455577247;8.427838304483732;134.20101510200138;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;151;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.525623402341574;98.68788930861609;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;151;beauce_2_1;mineral_beauce_2;orgeh;surface;1685.1165492053442;17.07521116330353;98.68788930861608;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;199;sudouest_6_1;mineral_sudouest_6;maisT;incorpore;1167.0;11.079493180486768;105.32972772214197;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;199;sudouest_6_1;mineral_sudouest_6;maisT;surface;2597.73778094831;24.662911764104223;105.32972772214198;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;108;sudouest_7_1;organique_sudouest_7;maisT;incorpore;1167.0;8.467069771301796;137.8280835662201;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;108;sudouest_7_1;organique_sudouest_7;maisT;surface;1027.962444621879;7.458294550892381;137.8280835662201;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;239;sudouest_8_1;mineral_sudouest_8;maisT;incorpore;1167.0;10.015993516362903;116.51365369730905;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;239;sudouest_8_1;mineral_sudouest_8;maisT;surface;1896.312223010649;16.27545066895834;116.51365369730905;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;101;sudouest_9_1;organique_sudouest_9;maisT;incorpore;1167.0;8.726105482331501;133.73663684938552;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;101;sudouest_9_1;organique_sudouest_9;maisT;surface;1145.3437989510076;8.56417378164591;133.73663684938552;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;135;beauce_3_1;organique_beauce_3;orgeh;incorpore;644.0;6.154679551794985;104.63582946608167;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;135;beauce_3_1;organique_beauce_3;orgeh;surface;1411.4383918518681;13.48905436172219;104.63582946608167;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;181;beauce_4_1;mineral_beauce_4;orgeh;incorpore;644.0;6.862287218094014;93.8462613896347;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;181;beauce_4_1;mineral_beauce_4;orgeh;surface;1911.3141184922654;20.366438579335558;93.8462613896347;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;189;beauce_5_1;organique_beauce_5;orgeh;incorpore;644.0;6.855475930200658;93.93950275034373;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;189;beauce_5_1;organique_beauce_5;orgeh;surface;1907.0075630764916;20.30037957667935;93.93950275034373;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;133;beauce_6_1;mineral_beauce_6;orgeh;incorpore;644.0;6.1670943422777045;104.42519025291095;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;133;beauce_6_1;mineral_beauce_6;orgeh;surface;1420.8356291126067;13.606253679513882;104.42519025291095;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;119;beauce_7_1;organique_beauce_7;orgeh;incorpore;644.0;6.184024611364416;104.13930093624104;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;119;beauce_7_1;organique_beauce_7;orgeh;surface;1433.6372541593717;13.766534260078348;104.13930093624106;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;213;beauce_8_1;mineral_beauce_8;orgeh;incorpore;644.0;6.5782460819539175;97.89843553689535;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
