annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;278;sudouest_1_1;solnu;;145.79;0.0;59.7;0.81;0.0;45.23;81.7;52.05;97.63;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;279;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;62.41;0.53;222.04;0.48;0.0;50.73;96.31;56.54;102.12;-1.0;-1.0;98.84;291.01;0.0;422.94
2019;213;291;beauce_1_1;solnu;;102.42;0.0;0.0;0.35;0.0;45.23;81.7;29.23;65.7;-1.0;-1.0;0.0;95.68;0.0;0.0
2019;292;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;33.78;0.04;58.43;0.11;0.0;38.24;74.71;56.54;102.12;-1.0;-1.0;91.57;120.22;0.0;518.09
2019;213;285;sudouest_2_1;solnu;;155.07;0.0;59.7;0.99;0.0;45.23;81.7;47.27;92.85;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;54.59;0.22;220.89;0.31;0.0;45.58;91.16;56.54;102.12;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;271;sudouest_3_1;solnu;;126.53;0.0;16.52;4.54;0.0;45.53;248.32;50.23;303.72;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;272;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;65.73;1.51;238.54;4.68;0.0;48.76;302.25;56.91;310.4;-1.0;-1.0;98.94;313.99;0.0;492.27
2019;213;291;sudouest_4_1;solnu;;149.95;0.0;46.4;7.56;0.0;45.53;248.32;56.61;310.1;-1.0;-1.0;0.0;266.66;0.0;0.0
2019;292;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;46.52;0.19;205.75;3.56;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.65;245.77;0.0;321.82
2019;213;263;sudouest_5_1;solnu;;112.11;0.0;14.15;3.17;0.0;45.53;248.32;50.86;304.35;-1.0;-1.0;0.0;182.29;0.0;0.0
