annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;259;beauce_5_sa_000;solnu;;80.85;0.0;0.0;0.01;0.0;45.53;248.32;12.38;215.17;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;260;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;52.99;3.02;16.15;0.48;0.0;11.57;214.36;82.16;310.4;-1.0;-1.0;82.11;168.21;0.0;968.3
2019;213;270;beauce_5_sa_001;solnu;;92.71;0.0;0.0;0.01;0.0;45.53;248.32;17.9;220.69;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;271;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;45.3;0.78;14.23;0.73;0.0;16.34;219.13;61.19;310.4;-1.0;-1.0;84.93;150.83;0.0;783.98
2019;213;317;beauce_5_sa_002;solnu;;122.65;0.0;0.0;0.1;0.0;45.53;248.32;56.91;278.98;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;18.2;0.0;12.16;0.18;0.0;56.36;278.44;56.91;310.4;-1.0;-1.0;97.92;62.59;0.0;276.42
2019;213;318;beauce_5_sa_003;solnu;;123.22;0.0;0.0;0.07;0.0;45.53;248.32;56.36;278.42;-1.0;-1.0;0.0;154.04;0.0;0.0
2019;319;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;17.66;0.0;12.13;0.18;0.0;56.42;278.48;56.91;310.4;-1.0;-1.0;97.87;61.86;0.0;267.75
2019;213;316;beauce_5_sa_004;solnu;;122.17;0.0;0.0;0.01;0.0;45.53;248.32;56.25;276.65;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;317;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;18.69;0.0;12.15;0.24;0.0;56.91;278.98;56.91;310.4;-1.0;-1.0;97.96;62.59;0.0;290.57
2019;213;264;beauce_5_sa_005;solnu;;85.63;0.0;0.0;0.01;0.0;45.53;248.32;22.23;225.02;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;265;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;50.36;1.72;15.3;0.6;0.0;24.28;227.07;72.95;310.4;-1.0;-1.0;83.1;150.83;0.0;891.87
2019;213;274;beauce_5_sa_006;solnu;;95.97;0.0;0.0;0.01;0.0;45.53;248.32;18.78;221.56;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;275;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;42.77;0.47;13.82;0.79;0.0;17.89;220.68;56.91;310.4;-1.0;-1.0;87.07;146.69;0.0;727.04
2019;213;295;beauce_5_sa_007;solnu;;108.23;0.0;0.0;0.01;0.0;45.53;248.32;38.98;241.77;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;32.46;0.02;12.3;0.8;0.0;38.16;240.95;56.91;310.4;-1.0;-1.0;96.56;114.22;0.0;473.96
2019;213;307;beauce_5_sa_008;solnu;;116.81;0.0;0.0;0.01;0.0;45.53;248.32;56.91;269.04;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;308;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;24.03;0.0;12.17;0.45;0.0;56.91;270.16;56.91;310.4;-1.0;-1.0;98.28;76.66;0.0;374.6
2019;213;260;beauce_5_sa_009;solnu;;81.66;0.0;0.0;0.01;0.0;45.53;248.32;11.57;214.36;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;261;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;51.93;2.71;16.72;0.43;0.0;10.78;213.57;79.86;310.4;-1.0;-1.0;83.33;168.21;0.0;953.86
2019;213;279;beauce_5_sa_010;solnu;;99.54;0.0;0.0;0.01;0.0;45.53;248.32;16.51;219.3;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;280;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;40.04;0.25;13.18;0.84;0.0;15.56;218.35;56.91;310.4;-1.0;-1.0;88.52;145.39;0.0;661.43
2019;213;309;beauce_5_sa_011;solnu;;117.93;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.64;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;23.03;0.0;12.06;0.42;0.0;55.86;269.02;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;300;beauce_5_sa_012;solnu;;111.91;0.0;0.0;0.01;0.0;45.53;248.32;44.48;247.27;-1.0;-1.0;0.0;111.67;0.0;0.0
2019;301;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;28.93;0.01;12.17;0.74;0.0;44.25;247.04;56.91;310.4;-1.0;-1.0;98.29;104.24;0.0;429.33
2019;213;285;beauce_5_sa_013;solnu;;102.94;0.0;0.0;0.01;0.0;45.53;248.32;17.5;220.29;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;37.29;0.12;12.67;0.88;0.0;19.67;222.46;56.91;310.4;-1.0;-1.0;91.11;138.51;0.0;589.85
2019;213;310;beauce_5_sa_014;solnu;;118.46;0.0;0.0;0.01;0.0;45.53;248.32;55.86;269.11;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;311;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;22.4;0.0;12.15;0.42;0.0;56.91;271.92;56.91;310.4;-1.0;-1.0;98.18;73.35;0.0;345.3
2019;213;263;beauce_5_sa_015;solnu;;84.75;0.0;0.0;0.01;0.0;45.53;248.32;23.11;225.9;-1.0;-1.0;0.0;62.33;0.0;0.0
