annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;283;sudouest_1_1;organique_sudouest_1;maisT;incorpore;1167.0;10.287268304290407;113.44119405472209;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;283;sudouest_1_1;organique_sudouest_1;maisT;surface;2076.684739654271;18.306266581190197;113.44119405472209;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;100;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;6.247674996471012;103.07834520261733;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;100;beauce_1_1;organique_beauce_1;orgeh;surface;1481.5856462157342;14.373393784149672;103.07834520261734;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;307;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;10.050228942896851;116.11675780030808;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;307;sudouest_2_1;mineral_sudouest_2;maisT;surface;1918.9115744292467;16.52570749287796;116.1167578003081;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;107;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;9.62284962433093;121.27384772274675;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;107;sudouest_3_1;organique_sudouest_3;maisT;surface;1643.3002691011518;13.550326801356412;121.27384772274677;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;193;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;10.363720953770661;112.60434405804868;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;193;sudouest_4_1;mineral_sudouest_4;maisT;surface;2127.8228458051426;18.896454338459876;112.60434405804868;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;185;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;9.900287438005044;117.87536546869755;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;185;sudouest_5_1;organique_sudouest_5;maisT;surface;1820.4727444846428;15.444047509384642;117.87536546869755;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;159;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.1244148544716985;105.15290281646872;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;159;beauce_2_1;mineral_beauce_2;orgeh;surface;1388.5013553412318;13.204593674077525;105.15290281646874;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;104;sudouest_6_1;mineral_sudouest_6;maisT;incorpore;1167.0;8.999019930504558;129.68078846499105;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;104;sudouest_6_1;mineral_sudouest_6;maisT;surface;1282.389465577508;9.888816074893814;129.68078846499105;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;241;sudouest_7_1;organique_sudouest_7;maisT;incorpore;1167.0;10.034527872974385;116.29844620224107;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;241;sudouest_7_1;organique_sudouest_7;maisT;surface;1908.5390899417077;16.410701537858813;116.29844620224105;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;299;sudouest_8_1;mineral_sudouest_8;maisT;incorpore;1167.0;10.033727650970787;116.3077213768195;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;299;sudouest_8_1;mineral_sudouest_8;maisT;surface;1908.0107995251183;16.404850657708707;116.30772137681949;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;268;sudouest_9_1;organique_sudouest_9;maisT;incorpore;1167.0;10.270156810246412;113.63020268937842;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;268;sudouest_9_1;organique_sudouest_9;maisT;surface;2065.2461472658397;18.17515148601322;113.63020268937842;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;310;beauce_3_1;organique_beauce_3;orgeh;incorpore;644.0;6.845585188304479;94.07522984306131;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;310;beauce_3_1;organique_beauce_3;orgeh;surface;1900.7329810577326;20.204393698836384;94.07522984306131;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;187;beauce_4_1;mineral_beauce_4;orgeh;incorpore;644.0;6.881960010188383;93.57799217760515;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;187;beauce_4_1;mineral_beauce_4;orgeh;surface;1923.686111136464;20.557035541919177;93.57799217760515;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;259;beauce_5_1;organique_beauce_5;orgeh;incorpore;644.0;6.87778760260026;93.634761235797;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;259;beauce_5_1;organique_beauce_5;orgeh;surface;1921.0704036089146;20.51663696531626;93.634761235797;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;145;beauce_6_1;mineral_beauce_6;orgeh;incorpore;644.0;6.273694738333999;102.65083445405511;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
