annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;275;sudouest_1_1;solnu;;1557.95;5.48;3979.91;10.92;0.0;22.46;0.0;5571.24;0.07
2019;276;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;830.61;5.47;357.34;5.65;0.0;71.38;0.0;1264.98;0.07
2019;213;263;beauce_1_1;solnu;;783.25;5.49;3666.11;5.52;0.0;0.0;0.0;4454.89;0.07
2019;264;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;675.77;5.48;665.17;4.59;0.0;7.68;0.0;1353.21;0.07
2019;213;261;sudouest_2_1;solnu;;1297.21;5.48;3404.21;9.15;0.0;21.51;0.0;4732.07;0.07
2019;262;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;1091.99;5.47;931.07;7.43;0.0;56.93;0.0;2087.41;0.07
2019;213;316;sudouest_3_1;solnu;;2409.07;1.69;152.67;16.43;0.0;52.55;0.0;2630.72;0.07
2019;317;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;403.92;1.69;25.93;2.74;0.0;32.07;0.0;464.66;0.07
2019;213;266;sudouest_4_1;solnu;;1634.08;1.7;71.97;11.2;0.0;1.68;0.0;1718.92;0.07
2019;267;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;1179.41;1.69;71.66;7.98;0.0;77.78;0.0;1336.82;0.07
2019;213;301;sudouest_5_1;solnu;;2207.58;1.7;126.51;15.09;0.0;17.09;0.0;2366.27;0.07
2019;302;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;605.41;1.69;52.18;4.08;0.0;67.49;0.0;729.16;0.07
2019;213;285;beauce_2_1;solnu;;989.64;5.49;4664.08;6.88;0.0;0.0;0.0;5660.61;0.07
2019;286;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;468.75;5.48;890.02;3.23;0.0;7.46;0.0;1369.46;0.07
2019;213;269;sudouest_6_1;solnu;;1682.75;1.7;75.0;11.59;0.0;1.74;0.0;1771.07;0.07
2019;270;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;1130.96;1.69;73.84;7.59;0.0;80.83;0.0;1293.22;0.07
2019;213;287;sudouest_7_1;solnu;;1729.08;5.48;4337.26;12.03;0.0;22.46;0.0;6100.83;0.07
2019;288;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;659.27;5.47;0.0;4.54;0.0;73.36;0.0;737.17;0.07
2019;213;262;sudouest_8_1;solnu;;1321.88;5.48;3500.17;9.37;0.0;21.51;0.0;4852.93;0.07
2019;263;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;1067.25;5.47;835.24;7.2;0.0;58.41;0.0;1968.11;0.07
2019;213;263;sudouest_9_1;solnu;;1260.89;3.08;4082.6;8.87;0.0;7.26;0.0;5359.62;0.07
2019;264;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;976.95;3.07;2507.34;6.66;0.0;57.99;0.0;3548.94;0.07
