annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;304;sudouest_1_1;solnu;;173.68;0.0;158.01;1.1;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;354.73;0.0;0.0
2019;305;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;37.55;0.02;121.21;0.22;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.36;157.71;0.0;230.5
2019;213;298;beauce_1_1;solnu;;106.37;0.0;0.0;0.36;0.0;45.23;81.7;41.67;78.14;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;30.18;0.01;58.11;0.1;0.0;41.2;77.67;56.54;102.12;-1.0;-1.0;95.1;113.09;0.0;445.8
2019;213;265;sudouest_2_1;solnu;;121.48;0.0;51.72;0.63;0.0;45.23;81.7;45.2;90.78;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;266;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;82.58;1.78;232.91;0.6;0.0;42.86;88.44;57.4;102.12;-1.0;-1.0;98.98;330.14;0.0;567.5
2019;213;290;sudouest_3_1;solnu;;149.01;0.0;46.4;7.56;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;258.13;0.0;0.0
2019;291;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;47.47;0.21;205.72;3.47;0.0;56.61;310.1;56.91;310.4;-1.0;-1.0;98.67;254.3;0.0;329.39
2019;213;315;sudouest_4_1;solnu;;172.31;0.0;155.77;8.56;0.0;45.53;248.32;56.53;310.01;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;316;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;25.07;0.01;95.65;1.41;0.0;56.39;309.88;56.91;310.4;-1.0;-1.0;98.0;122.31;0.0;153.0
2019;213;307;sudouest_5_1;solnu;;165.34;0.0;147.27;7.9;0.0;45.53;248.32;55.25;308.74;-1.0;-1.0;0.0;378.14;0.0;0.0
2019;308;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;32.08;0.02;104.11;3.62;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.28;134.29;0.0;205.3
2019;213;270;beauce_2_1;solnu;;89.52;0.0;0.0;0.27;0.0;45.23;81.7;20.78;57.25;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;271;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;43.57;0.8;60.78;0.08;0.0;19.27;55.74;61.19;102.12;-1.0;-1.0;87.2;150.83;0.0;783.98
2019;213;310;sudouest_6_1;solnu;;167.69;0.0;153.43;8.06;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;383.2;0.0;0.0
2019;311;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;29.8;0.02;97.88;3.47;0.0;55.86;309.35;56.91;310.4;-1.0;-1.0;98.18;129.23;0.0;186.68
2019;213;288;sudouest_7_1;solnu;;158.27;0.0;66.79;1.07;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;289;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;51.72;0.17;213.53;0.21;0.0;55.33;100.91;56.54;102.12;-1.0;-1.0;98.7;266.95;0.0;343.57
2019;213;316;sudouest_8_1;solnu;;184.95;0.0;185.3;1.11;0.0;45.23;81.7;56.0;101.58;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;317;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;26.63;0.0;93.59;0.08;0.0;54.77;100.35;56.54;102.12;-1.0;-1.0;97.96;122.31;0.0;145.15
2019;213;274;sudouest_9_1;solnu;;139.06;0.0;39.03;1.67;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;217.55;0.0;0.0
2019;275;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;68.48;0.79;225.0;1.34;0.0;63.57;192.28;63.97;192.68;-1.0;-1.0;98.9;294.88;0.0;460.8
2019;213;312;beauce_3_1;solnu;;119.95;0.0;0.0;0.04;0.0;45.53;248.32;55.92;270.93;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;313;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;20.94;0.0;12.12;0.37;0.0;55.03;270.03;56.91;310.4;-1.0;-1.0;98.11;73.35;0.0;323.88
2019;213;280;beauce_4_1;solnu;;100.42;0.0;0.0;0.01;0.0;45.53;248.32;15.63;218.42;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;281;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;39.14;0.23;13.22;0.85;0.0;16.48;219.26;56.91;310.4;-1.0;-1.0;89.4;144.24;0.0;651.64
2019;213;272;beauce_5_1;solnu;;95.07;0.0;0.0;0.01;0.0;45.53;248.32;15.53;218.32;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;43.06;0.6;14.28;0.74;0.0;14.95;217.74;57.4;310.4;-1.0;-1.0;86.89;150.83;0.0;751.07
2019;213;274;beauce_6_1;solnu;;96.12;0.0;0.0;0.01;0.0;45.53;248.32;18.62;221.41;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;275;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;42.88;0.46;13.56;0.79;0.0;17.73;220.51;56.91;310.4;-1.0;-1.0;86.11;146.69;0.0;727.04
2019;213;267;beauce_7_1;solnu;;86.33;0.0;0.0;0.27;0.0;45.23;81.7;23.98;60.45;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;268;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;45.99;1.19;61.16;0.05;0.0;22.9;59.36;67.04;102.12;-1.0;-1.0;85.24;150.83;0.0;836.54
2019;213;316;beauce_8_1;solnu;;117.55;0.0;13.2;0.36;0.0;45.23;81.7;55.87;101.46;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;317;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;19.15;0.0;44.77;0.03;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;97.96;62.59;0.0;290.57
2019;213;303;sudouest_10_1;solnu;;173.48;0.0;122.13;2.42;0.0;51.17;154.15;63.37;192.08;-1.0;-1.0;0.0;352.12;0.0;0.0
2019;304;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;37.91;0.03;138.81;0.69;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.39;160.32;0.0;233.48
2019;213;287;sudouest_11_1;solnu;;158.45;0.0;40.76;2.28;0.0;51.17;154.15;53.03;181.75;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;288;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;51.7;0.19;221.26;0.76;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.72;266.95;0.0;351.97
2019;213;279;oceanique_1_1;solnu;;99.63;0.0;0.0;0.02;0.0;45.53;248.32;22.82;225.61;-1.0;-1.0;0.0;79.11;0.0;0.0
2019;280;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;41.65;0.26;116.01;0.46;0.0;24.41;227.2;56.89;310.37;-1.0;-1.0;88.0;243.94;0.0;770.81
2019;213;303;oceanique_2_1;solnu;;109.09;0.0;0.0;0.16;0.0;45.23;81.7;56.54;100.13;-1.0;-1.0;0.0;132.11;0.0;0.0
2019;304;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;26.59;0.0;163.55;0.04;0.0;56.54;102.12;56.49;102.07;-1.0;-1.0;98.39;190.94;0.0;489.44
2019;213;302;sudouest_12_1;solnu;;172.57;0.0;122.13;2.41;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;333.55;0.0;0.0
2019;303;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;38.81;0.03;138.83;0.54;0.0;63.37;192.08;63.97;192.68;-1.0;-1.0;98.41;178.89;0.0;243.52
2019;213;278;sudouest_13_1;solnu;;145.79;0.0;59.7;0.81;0.0;45.23;81.7;52.05;97.63;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;279;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;62.41;0.53;222.04;0.48;0.0;50.73;96.31;56.54;102.12;-1.0;-1.0;98.84;291.01;0.0;422.94
2019;213;264;sudouest_14_1;solnu;;119.16;0.0;51.72;0.61;0.0;45.23;81.7;47.52;93.1;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;265;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;84.76;1.81;233.02;0.62;0.0;45.2;90.78;58.28;102.12;-1.0;-1.0;98.99;330.14;0.0;576.42
2019;213;318;sudouest_15_1;solnu;;174.4;0.0;155.77;8.81;0.0;45.53;248.32;54.79;308.27;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;319;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;23.16;0.0;95.49;1.56;0.0;53.89;307.37;56.91;310.4;-1.0;-1.0;97.87;122.31;0.0;132.19
2019;213;267;sudouest_16_1;solnu;;119.05;0.0;14.15;4.03;0.0;45.53;248.32;43.92;297.41;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;268;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;71.72;2.2;241.69;5.38;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.98;313.99;0.0;544.39
2019;213;265;oceanique_3_1;solnu;;77.06;0.0;0.0;0.16;0.0;45.23;81.7;33.64;70.11;-1.0;-1.0;0.0;65.47;0.0;0.0
2019;266;365;oceanique_3_1;CP;ble_tousSols_nonirr_organique;53.92;1.33;166.88;0.03;0.0;31.79;68.26;75.76;102.11;-1.0;-1.0;88.09;257.58;0.0;972.82
2019;213;309;oceanique_4_1;solnu;;118.21;0.0;0.0;0.04;0.0;45.53;248.32;56.91;302.78;-1.0;-1.0;0.0;173.17;0.0;0.0
2019;310;365;oceanique_4_1;CP;ble_tousSols_nonirr_mineral;23.48;0.0;115.88;0.33;0.0;56.74;302.61;56.86;310.34;-1.0;-1.0;98.21;149.88;0.0;428.53
2019;213;289;sudouest_17_1;solnu;;148.41;0.0;36.2;7.51;0.0;45.53;248.32;55.7;309.19;-1.0;-1.0;0.0;257.49;0.0;0.0
