annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;312;sudouest_1_1;solnu;;21.9;0.0;50.12;0.0;0.0;35.0;24.74;9.35;29.13;0;0;0;-547.6;9.32;0.03;0.0;21.9
2019;313;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;5.5;0.0;9.25;0.0;0.0;24.95;28.49;0.01;0.0;0;0.0;0;-103.73;0.0;0.01;0.0;5.5
2019;213;295;beauce_1_1;solnu;;0.0;0.0;26.36;0.0;0.0;35.0;44.86;11.17;5.33;0;0;0;-288.2;11.15;0.02;0.0;0.0
2019;296;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;2.14;0.0;9.87;0.0;8.32;44.67;32.6;1.3;10.38;0;4.16;0;-109.51;1.29;0.01;0.0;2.14
2019;213;286;sudouest_2_1;solnu;;6.44;0.0;42.87;0.0;0.0;35.0;34.25;9.35;27.83;0;0;0;-467.03;9.32;0.03;0.0;6.44
2019;287;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;21.03;0.0;16.5;0.0;15.26;34.49;13.15;0.01;1.3;0;4.96;0;-184.34;0.0;0.01;0.0;21.03
2019;213;298;sudouest_3_1;solnu;;3.81;0.0;53.09;0.0;0.0;35.0;83.98;0.28;0.03;0;0;0;-590.58;0.25;0.03;0.0;3.81
2019;299;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;20.45;0.0;15.59;0.0;0.0;84.25;78.94;0.14;0.04;0;0.0;0;-176.61;0.13;0.01;0.0;20.45
2019;213;306;sudouest_4_1;solnu;;14.88;0.0;55.64;0.0;0.0;35.0;75.34;0.35;0.06;0;0;0;-620.91;0.32;0.03;0.0;14.88
2019;307;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;9.38;0.0;13.05;0.0;0.0;75.9;78.93;0.07;0.01;0;0.0;0;-146.28;0.06;0.01;0.0;9.38
2019;213;275;sudouest_5_1;solnu;;0.94;0.0;44.81;0.0;0.0;35.0;78.64;0.2;0.03;0;0;0;-494.96;0.18;0.03;0.0;0.94
2019;276;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;23.01;0.0;23.89;0.0;23.75;79.16;55.56;0.17;0.04;0;7.71;0;-272.34;0.16;0.01;0.0;23.01
2019;213;304;beauce_2_1;solnu;;0.0;0.0;27.83;0.0;0.0;35.0;42.93;12.07;7.84;0;0;0;-304.42;12.05;0.02;0.0;0.0
