annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;265;sudouest_1_1;solnu;;121.48;0.0;51.72;0.63;0.0;45.23;81.7;45.2;90.78;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;266;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;82.58;1.78;232.91;0.6;0.0;42.86;88.44;57.4;102.12;-1.0;-1.0;98.98;330.14;0.0;567.5
2019;213;317;beauce_1_1;solnu;;118.04;0.0;14.86;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;18.66;0.0;43.11;0.02;0.0;55.99;101.57;56.54;102.12;-1.0;-1.0;97.91;62.59;0.0;276.42
2019;213;313;sudouest_2_1;solnu;;182.31;0.0;183.47;1.13;0.0;45.23;81.7;54.14;99.72;-1.0;-1.0;0.0;389.16;0.0;0.0
2019;314;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;29.2;0.0;95.49;0.19;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.08;123.27;0.0;166.77
2019;213;264;sudouest_3_1;solnu;;114.32;0.0;14.15;3.32;0.0;45.53;248.32;48.65;302.14;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;265;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;75.39;2.72;242.24;5.17;0.0;46.82;300.3;58.28;310.4;-1.0;-1.0;99.01;330.14;0.0;576.42
2019;213;278;sudouest_4_1;solnu;;137.35;0.0;26.29;5.27;0.0;45.53;248.32;52.62;306.1;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;279;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;56.7;0.73;227.74;3.76;0.0;51.51;305.0;56.91;310.4;-1.0;-1.0;98.85;291.01;0.0;422.94
2019;213;266;sudouest_5_1;solnu;;117.92;0.0;14.15;3.75;0.0;45.53;248.32;45.05;298.54;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;72.9;2.31;241.54;7.01;0.0;43.92;297.41;56.91;310.4;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;282;beauce_2_1;solnu;;98.21;0.0;0.0;0.34;0.0;45.23;81.7;18.69;55.16;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;37.22;0.14;59.09;0.11;0.0;17.99;54.46;56.54;102.12;-1.0;-1.0;88.73;144.24;0.0;624.32
2019;213;287;sudouest_6_1;solnu;;146.89;0.0;26.29;7.33;0.0;45.53;248.32;48.47;301.95;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;288;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;49.24;0.27;226.11;4.05;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.72;266.95;0.0;351.97
2019;213;308;sudouest_7_1;solnu;;177.35;0.0;180.37;1.09;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;382.3;0.0;0.0
2019;309;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;34.03;0.01;98.71;0.11;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.25;130.14;0.0;200.8
2019;213;260;sudouest_8_1;solnu;;109.84;0.0;51.72;0.57;0.0;45.23;81.7;55.97;101.55;-1.0;-1.0;0.0;182.08;0.0;0.0
2019;261;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;92.06;2.57;234.28;0.33;0.0;54.43;100.01;63.47;102.12;-1.0;-1.0;99.03;330.35;0.0;620.0
2019;213;310;sudouest_9_1;solnu;;179.79;0.0;164.88;2.45;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;383.2;0.0;0.0
2019;311;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;31.86;0.01;95.83;0.66;0.0;62.91;191.63;63.97;192.68;-1.0;-1.0;98.18;129.23;0.0;186.68
2019;213;307;beauce_3_1;solnu;;116.81;0.0;0.0;0.01;0.0;45.53;248.32;56.91;269.04;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;308;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;24.03;0.0;12.17;0.45;0.0;56.91;270.16;56.91;310.4;-1.0;-1.0;98.28;76.66;0.0;374.6
2019;213;298;beauce_4_1;solnu;;110.84;0.0;0.0;0.01;0.0;45.53;248.32;37.5;240.29;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;30.19;0.01;11.97;0.75;0.0;36.91;239.7;56.91;310.4;-1.0;-1.0;97.73;113.09;0.0;445.8
2019;213;313;beauce_5_1;solnu;;120.85;0.0;0.0;0.05;0.0;45.53;248.32;55.03;270.03;-1.0;-1.0;0.0;150.2;0.0;0.0
2019;314;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;20.01;0.0;12.15;0.41;0.0;56.91;277.32;56.91;310.4;-1.0;-1.0;98.08;65.7;0.0;314.44
2019;213;275;beauce_6_1;solnu;;96.85;0.0;0.0;0.01;0.0;45.53;248.32;17.89;220.68;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;276;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;41.99;0.43;13.74;0.8;0.0;17.13;219.92;56.91;310.4;-1.0;-1.0;87.42;146.69;0.0;709.47
2019;213;265;beauce_7_1;solnu;;83.64;0.0;0.0;0.17;0.0;45.23;81.7;26.67;63.13;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;266;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;47.78;1.63;61.62;0.04;0.0;25.85;62.31;71.36;102.12;-1.0;-1.0;85.39;150.83;0.0;871.06
2019;213;262;beauce_8_1;solnu;;80.4;0.0;0.0;0.27;0.0;45.23;81.7;27.16;63.63;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;263;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;50.71;1.87;61.68;0.04;0.0;25.44;61.91;76.11;102.12;-1.0;-1.0;83.55;153.57;0.0;922.18
2019;213;291;sudouest_10_1;solnu;;161.59;0.0;58.31;2.36;0.0;51.17;154.15;63.66;192.38;-1.0;-1.0;0.0;266.66;0.0;0.0
2019;292;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;48.95;0.13;203.38;0.73;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.65;245.77;0.0;321.82
2019;213;269;sudouest_11_1;solnu;;129.85;0.0;32.48;1.46;0.0;51.17;154.15;61.55;190.26;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;270;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;75.86;1.35;232.83;0.93;0.0;59.2;187.91;63.97;192.68;-1.0;-1.0;98.96;313.99;0.0;519.63
2019;213;295;oceanique_1_1;solnu;;110.65;0.0;0.0;0.02;0.0;45.53;248.32;33.66;236.45;-1.0;-1.0;0.0;99.33;0.0;0.0
2019;296;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;30.82;0.02;116.09;0.48;0.0;33.44;236.22;56.87;310.35;-1.0;-1.0;96.56;223.71;0.0;567.14
2019;213;268;oceanique_2_1;solnu;;80.86;0.0;0.0;0.16;0.0;45.23;81.7;39.2;75.66;-1.0;-1.0;0.0;74.83;0.0;0.0
2019;269;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;50.63;1.06;166.64;0.03;0.0;36.85;73.31;70.3;102.11;-1.0;-1.0;88.78;248.22;0.0;924.35
2019;213;280;sudouest_12_1;solnu;;150.27;0.0;40.76;1.77;0.0;51.17;154.15;55.82;184.54;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;281;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;58.58;0.44;222.31;0.75;0.0;54.92;183.64;63.97;192.68;-1.0;-1.0;98.82;291.01;0.0;406.75
2019;213;307;sudouest_13_1;solnu;;176.87;0.0;177.39;1.1;0.0;45.23;81.7;54.88;100.46;-1.0;-1.0;0.0;378.14;0.0;0.0
2019;308;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;34.47;0.01;101.73;0.22;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.28;134.29;0.0;205.3
2019;213;262;sudouest_14_1;solnu;;114.87;0.0;51.72;0.58;0.0;45.23;81.7;51.8;97.39;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;263;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;88.36;2.04;233.47;0.64;0.0;50.13;95.71;60.4;102.12;-1.0;-1.0;99.01;330.14;0.0;596.27
2019;213;302;sudouest_15_1;solnu;;160.58;0.0;110.57;7.86;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;333.55;0.0;0.0
2019;303;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;36.71;0.05;140.9;2.91;0.0;56.32;309.8;56.91;310.4;-1.0;-1.0;98.41;178.89;0.0;243.52
2019;213;285;sudouest_16_1;solnu;;144.37;0.0;26.29;7.01;0.0;45.53;248.32;50.1;303.58;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;51.54;0.33;226.29;3.8;0.0;48.56;302.04;56.91;310.4;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;284;oceanique_3_1;solnu;;97.12;0.0;0.0;0.16;0.0;45.23;81.7;28.65;65.11;-1.0;-1.0;0.0;80.63;0.0;0.0
2019;285;365;oceanique_3_1;CP;ble_tousSols_nonirr_organique;37.45;0.12;164.53;0.04;0.0;28.04;64.51;56.51;102.09;-1.0;-1.0;91.52;242.41;0.0;705.37
2019;213;282;oceanique_4_1;solnu;;101.21;0.0;0.0;0.02;0.0;45.53;248.32;23.42;226.21;-1.0;-1.0;0.0;79.11;0.0;0.0
2019;283;365;oceanique_4_1;CP;ble_tousSols_nonirr_mineral;38.94;0.19;117.21;0.48;0.0;22.85;225.63;56.88;310.37;-1.0;-1.0;93.09;243.94;0.0;728.9
2019;213;259;sudouest_17_1;solnu;;103.41;0.0;14.15;3.01;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;181.42;0.0;0.0
2019;260;365;sudouest_17_1;maisT;mais_tousSols_nonirr_organique;83.96;4.26;243.04;7.32;0.0;56.34;309.83;64.9;310.4;-1.0;-1.0;99.06;331.02;0.0;637.14
2019;213;272;beauce_9_1;solnu;;95.62;0.0;0.0;0.06;0.0;51.17;154.15;20.63;123.6;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_9_1;orgeh;orgeH_tousSols_nonirr_organique;42.24;0.54;38.16;0.19;0.0;20.02;122.99;63.97;192.68;-1.0;-1.0;85.14;150.83;0.0;751.07
2019;213;295;oceanique_5_1;solnu;;108.44;0.0;0.0;0.05;0.0;51.17;154.15;41.51;144.48;-1.0;-1.0;0.0;99.33;0.0;0.0
2019;296;365;oceanique_5_1;CP;ble_tousSols_nonirr_organique;30.54;0.01;142.12;0.1;0.0;41.36;144.33;63.92;192.63;-1.0;-1.0;95.72;223.71;0.0;567.14
2019;213;285;sudouest_18_1;solnu;;144.37;0.0;26.29;7.01;0.0;45.53;248.32;50.1;303.58;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_18_1;maisT;mais_tousSols_nonirr_mineral;51.54;0.33;226.28;4.35;0.0;48.56;302.04;56.91;310.4;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;299;sudouest_19_1;solnu;;169.76;0.0;98.76;1.1;0.0;45.23;81.7;55.98;101.56;-1.0;-1.0;0.0;291.66;0.0;0.0
2019;300;365;sudouest_19_1;maisT;mais_tousSols_irr_organique;41.22;0.04;180.69;0.2;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.48;220.77;0.0;263.0
2019;213;287;sudouest_20_1;solnu;;157.92;0.0;59.7;1.04;0.0;45.23;81.7;45.32;90.9;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;288;365;sudouest_20_1;maisT;mais_tousSols_irr_mineral;52.0;0.18;220.68;0.25;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.72;266.95;0.0;351.97
2019;213;300;sudouest_21_1;solnu;;171.49;0.0;81.64;2.42;0.0;51.17;154.15;63.97;192.68;-1.0;-1.0;0.0;303.39;0.0;0.0
2019;301;365;sudouest_21_1;maisT;mais_tousSols_nonirr_organique;39.78;0.04;179.42;0.63;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.46;209.04;0.0;256.6
2019;213;266;sudouest_22_1;solnu;;124.84;0.0;32.48;1.29;0.0;51.17;154.15;50.4;179.12;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_22_1;maisT;mais_tousSols_nonirr_mineral;79.76;1.75;233.53;1.64;0.0;48.86;177.57;63.97;192.68;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;281;sudouest_23_1;solnu;;151.17;0.0;40.76;1.83;0.0;51.17;154.15;54.92;183.64;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;282;365;sudouest_23_1;maisT;mais_tousSols_irr_organique;57.98;0.38;222.07;0.76;0.0;53.52;182.24;63.97;192.68;-1.0;-1.0;98.81;291.01;0.0;400.68
2019;213;285;oceanique_6_1;solnu;;101.43;0.0;0.0;0.05;0.0;51.17;154.15;30.37;133.35;-1.0;-1.0;0.0;80.91;0.0;0.0
2019;286;365;oceanique_6_1;CP;ble_tousSols_nonirr_mineral;37.06;0.11;142.5;0.1;0.0;30.0;132.98;63.93;192.65;-1.0;-1.0;90.53;242.14;0.0;693.58
2019;213;276;beauce_10_1;solnu;;98.18;0.0;0.0;0.07;0.0;51.17;154.15;22.21;125.18;-1.0;-1.0;0.0;69.53;0.0;0.0
2019;277;365;beauce_10_1;orgeh;orgeH_tousSols_nonirr_mineral;40.47;0.31;37.6;0.21;0.0;21.79;124.76;63.97;192.68;-1.0;-1.0;85.84;146.38;0.0;697.57
2019;213;295;beauce_11_1;solnu;;108.38;0.0;0.0;0.07;0.0;51.17;154.15;44.47;147.45;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_11_1;orgeh;orgeH_tousSols_irr_organique;32.05;0.02;36.12;0.22;0.0;43.83;146.81;63.97;192.68;-1.0;-1.0;93.08;114.22;0.0;473.96
2019;213;292;beauce_12_1;solnu;;106.52;0.0;0.0;0.07;0.0;51.17;154.15;40.34;143.31;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;293;365;beauce_12_1;orgeh;orgeH_tousSols_irr_mineral;33.7;0.03;36.3;0.23;0.0;41.21;144.18;63.97;192.68;-1.0;-1.0;91.76;118.58;0.0;507.81
2019;213;313;sudouest_24_1;solnu;;182.76;0.0;164.88;2.5;0.0;51.17;154.15;61.6;190.31;-1.0;-1.0;0.0;389.16;0.0;0.0
2019;314;365;sudouest_24_1;maisT;mais_tousSols_irr_mineral;28.94;0.0;95.78;0.34;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.08;123.27;0.0;166.77
2019;213;264;beauce_13_1;solnu;;83.04;0.0;0.0;0.27;0.0;45.23;81.7;24.53;60.99;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;265;365;beauce_13_1;CP;ble_tousSols_nonirr_organique;49.42;1.16;61.05;0.14;0.0;26.63;63.1;72.95;102.12;-1.0;-1.0;84.24;150.83;0.0;891.87
2019;213;319;beauce_14_1;solnu;;119.26;0.0;14.86;0.37;0.0;45.23;81.7;56.04;101.62;-1.0;-1.0;0.0;156.06;0.0;0.0
2019;320;365;beauce_14_1;maisT;mais_tousSols_nonirr_organique;17.46;0.0;43.09;0.13;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;97.82;59.84;0.0;49.04
2019;213;276;beauce_15_1;solnu;;94.5;0.0;0.0;0.31;0.0;45.23;81.7;19.94;56.41;-1.0;-1.0;0.0;69.53;0.0;0.0
2019;277;365;beauce_15_1;maisT;mais_tousSols_nonirr_organique;41.42;0.07;58.68;0.18;0.0;19.54;56.01;56.54;102.12;-1.0;-1.0;87.25;146.38;0.0;236.99
2019;213;279;beauce_16_1;solnu;;96.37;0.0;0.0;0.32;0.0;45.23;81.7;19.38;55.85;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;280;365;beauce_16_1;maisT;mais_tousSols_nonirr_mineral;39.74;0.04;58.51;0.16;0.0;18.44;54.91;56.54;102.12;-1.0;-1.0;87.98;145.39;0.0;218.85
2019;213;284;beauce_17_1;solnu;;99.06;0.0;0.0;0.28;0.0;45.23;81.7;21.08;57.54;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;285;365;beauce_17_1;CP;ble_tousSols_nonirr_mineral;36.72;0.08;58.81;0.12;0.0;20.41;56.87;56.54;102.12;-1.0;-1.0;89.57;141.0;0.0;598.71
2019;213;268;beauce_18_1;solnu;;87.41;0.0;0.0;0.27;0.0;45.23;81.7;22.9;59.36;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;269;365;beauce_18_1;maisT;mais_tousSols_nonirr_mineral;47.53;0.26;59.47;0.2;0.0;21.92;58.38;56.54;102.12;-1.0;-1.0;85.52;150.83;0.0;310.22
2019;213;309;beauce_19_1;solnu;;117.91;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.66;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_19_1;CP;ble_tousSols_irr_organique;23.03;0.0;12.07;0.42;0.0;55.86;269.04;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;307;beauce_20_1;solnu;;116.82;0.0;0.0;0.01;0.0;45.53;248.32;56.91;269.03;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;308;365;beauce_20_1;maisT;mais_tousSols_irr_organique;24.09;0.0;12.1;0.44;0.0;56.91;270.15;56.91;310.4;-1.0;-1.0;98.28;76.66;0.0;96.05
2019;213;294;beauce_21_1;solnu;;107.82;0.0;0.0;0.01;0.0;45.53;248.32;35.03;237.82;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;295;365;beauce_21_1;maisT;mais_tousSols_irr_organique;33.05;0.01;12.13;0.84;0.0;38.98;241.77;56.91;310.4;-1.0;-1.0;96.06;114.22;0.0;134.51
2019;213;293;beauce_22_1;solnu;;106.87;0.0;0.0;0.01;0.0;45.53;248.32;35.98;238.77;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;294;365;beauce_22_1;maisT;mais_tousSols_irr_mineral;34.02;0.01;12.11;0.81;0.0;35.03;237.82;56.91;310.4;-1.0;-1.0;95.27;118.58;0.0;139.48
2019;213;311;beauce_23_1;solnu;;119.01;0.0;0.0;0.03;0.0;45.53;248.32;56.91;271.87;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;312;365;beauce_23_1;CP;ble_tousSols_irr_mineral;21.91;0.0;12.09;0.37;0.0;55.92;270.88;56.91;310.4;-1.0;-1.0;98.15;73.35;0.0;334.65
2019;213;268;beauce_24_1;solnu;;90.39;0.0;0.0;0.01;0.0;45.53;248.32;20.21;223.0;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;269;365;beauce_24_1;maisT;mais_tousSols_irr_mineral;49.06;0.27;13.29;0.86;0.0;19.18;221.97;56.91;310.4;-1.0;-1.0;85.14;150.83;0.0;310.22
2019;213;290;beauce_25_1;solnu;;105.1;0.0;0.0;0.01;0.0;45.53;248.32;18.46;221.25;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_25_1;CP;ble_tousSols_nonirr_organique;35.36;0.05;12.52;1.03;0.0;26.37;229.15;56.91;310.4;-1.0;-1.0;94.34;129.48;0.0;529.57
2019;213;270;beauce_26_1;solnu;;92.64;0.0;0.0;0.01;0.0;45.53;248.32;17.96;220.75;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;271;365;beauce_26_1;maisT;mais_tousSols_nonirr_organique;46.86;0.2;13.31;0.96;0.0;16.42;219.21;56.91;310.4;-1.0;-1.0;87.1;150.83;0.0;287.41
2019;213;308;beauce_27_1;solnu;;117.41;0.0;0.0;0.01;0.0;45.53;248.32;56.91;270.16;-1.0;-1.0;0.0;139.25;0.0;0.0
