annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;265;sudouest_1_1;solnu;;1390.48;5.48;3567.37;9.73;0.0;21.51;0.0;4989.09;0.07
2019;266;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;998.49;5.47;769.03;6.85;0.0;64.18;0.0;1838.54;0.07
2019;213;299;beauce_1_1;solnu;;1086.17;5.49;5436.01;7.55;0.0;0.0;0.0;6529.74;0.07
2019;300;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;372.08;5.48;431.32;2.56;0.0;7.43;0.0;813.39;0.07
2019;213;287;sudouest_2_1;solnu;;1729.08;5.48;4337.26;12.03;0.0;22.46;0.0;6100.83;0.07
2019;288;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;659.27;5.47;0.0;4.54;0.0;73.36;0.0;737.17;0.07
2019;213;306;sudouest_3_1;solnu;;2276.65;1.7;148.48;15.53;0.0;51.93;0.0;2492.58;0.07
2019;307;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;536.35;1.69;30.18;3.64;0.0;32.71;0.0;602.88;0.07
2019;213;316;sudouest_4_1;solnu;;2409.07;1.69;152.67;16.43;0.0;52.55;0.0;2630.73;0.07
2019;317;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;403.92;1.69;25.93;2.74;0.0;32.07;0.0;464.66;0.07
2019;213;314;sudouest_5_1;solnu;;2381.88;1.69;152.13;16.28;0.0;52.55;0.0;2602.84;0.07
2019;315;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;431.07;1.69;26.49;2.89;0.0;31.93;0.0;492.38;0.07
2019;213;267;beauce_2_1;solnu;;824.65;5.49;3943.6;5.83;0.0;0.0;0.0;4774.07;0.07
2019;268;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;634.26;5.48;558.22;4.29;0.0;7.52;0.0;1204.29;0.07
