annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;280;beauce_5_sa_000;solnu;;798.34;1.71;0.0;5.47;0.0;0.0;0.0;803.81;0.07
2019;281;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;558.98;1.71;27.0;3.78;0.0;0.96;0.0;590.72;0.07
2019;213;316;beauce_5_sa_001;solnu;;1043.48;1.71;11.17;7.13;0.0;0.0;0.0;1061.78;0.07
2019;317;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;315.18;1.71;26.1;2.13;0.0;0.94;0.0;344.34;0.07
2019;213;280;beauce_5_sa_002;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;560.1;1.71;26.42;3.79;0.0;1.02;0.0;591.33;0.07
2019;213;288;beauce_5_sa_003;solnu;;835.31;1.71;0.0;5.71;0.0;0.0;0.0;841.02;0.07
2019;289;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;522.06;1.71;30.81;3.54;0.0;0.89;0.0;557.31;0.07
2019;213;269;beauce_5_sa_004;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;293;beauce_5_sa_005;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;493.43;1.71;34.75;3.33;0.0;0.94;0.0;532.45;0.07
2019;213;305;beauce_5_sa_006;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;288;beauce_5_sa_007;solnu;;835.97;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;522.84;1.71;30.85;3.55;0.0;0.96;0.0;558.2;0.07
2019;213;289;beauce_5_sa_008;solnu;;839.79;1.71;0.0;5.73;0.0;0.0;0.0;845.52;0.07
2019;290;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;517.62;1.71;31.8;3.52;0.0;0.89;0.0;553.83;0.07
2019;213;303;beauce_5_sa_009;solnu;;934.59;1.71;0.0;6.39;0.0;0.0;0.0;940.98;0.07
2019;304;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;424.08;1.71;36.54;2.86;0.0;0.93;0.0;464.42;0.07
2019;213;273;beauce_5_sa_010;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
