annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;148;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;5.975402300885022;107.7751702014468;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;148;beauce_1_1;organique_beauce_1;orgeh;surface;1275.448864257594;11.834347947431702;107.77517020144678;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;120;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;8.458661397741988;137.96509224397218;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;120;sudouest_2_1;mineral_sudouest_2;maisT;surface;1024.357776477739;7.424760566725849;137.96509224397218;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;8.751917568454799;133.34220653612036;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_3_1;organique_sudouest_3;maisT;surface;1157.7183720849491;8.682309991408015;133.3422065361204;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;240;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;10.579158852424444;110.3112276012905;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;240;sudouest_4_1;mineral_sudouest_4;maisT;surface;2271.688181051209;20.59344484191592;110.3112276012905;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;255;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;10.58723304223043;110.2271004468365;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;255;sudouest_5_1;organique_sudouest_5;maisT;surface;2277.0593157452354;20.65788999723785;110.2271004468365;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;232;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.386883357655498;100.83165198689333;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;232;beauce_2_1;mineral_beauce_2;orgeh;surface;1584.977321091205;15.719045457047848;100.83165198689332;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;136;sudouest_6_1;mineral_sudouest_6;maisT;incorpore;1167.0;8.443489670203867;138.21299552461264;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;136;sudouest_6_1;mineral_sudouest_6;maisT;surface;1017.885943080272;7.3646182055218485;138.21299552461264;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;180;sudouest_7_1;organique_sudouest_7;maisT;incorpore;1167.0;9.711908088041753;120.16176321076638;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;180;sudouest_7_1;organique_sudouest_7;maisT;surface;1699.318474753864;14.141923598218362;120.16176321076637;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;183;sudouest_8_1;mineral_sudouest_8;maisT;incorpore;1167.0;9.877734037811367;118.14450516006958;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;183;sudouest_8_1;mineral_sudouest_8;maisT;surface;1805.8022213160536;15.284690717265603;118.14450516006958;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;114;sudouest_9_1;organique_sudouest_9;maisT;incorpore;1167.0;8.395157212042191;139.00871306210092;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;114;sudouest_9_1;organique_sudouest_9;maisT;surface;997.5444196833362;7.176128731137106;139.0087130621009;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;146;beauce_3_1;organique_beauce_3;orgeh;incorpore;644.0;6.269558742100896;102.71855269103021;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;146;beauce_3_1;organique_beauce_3;orgeh;surface;1497.9895625981826;14.58343720149586;102.71855269103021;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;265;beauce_4_1;mineral_beauce_4;orgeh;incorpore;644.0;6.881917657601386;93.57856807378;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;265;beauce_4_1;mineral_beauce_4;orgeh;surface;1923.6595824620729;20.556625539999764;93.57856807378002;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;151;beauce_5_1;organique_beauce_5;orgeh;incorpore;644.0;6.312640779412904;102.01752681702476;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;151;beauce_5_1;organique_beauce_5;orgeh;surface;1530.134235772493;14.99873878061062;102.01752681702474;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;242;beauce_6_1;mineral_beauce_6;orgeh;incorpore;644.0;6.864181300202165;93.82036572679583;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;242;beauce_6_1;mineral_beauce_6;orgeh;surface;1912.509585414943;20.384802069351935;93.82036572679584;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;153;beauce_7_1;organique_beauce_7;orgeh;incorpore;644.0;6.003433180294792;107.27195267431578;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;153;beauce_7_1;organique_beauce_7;orgeh;surface;1296.6815270066363;12.087796434017013;107.2719526743158;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;329;beauce_8_1;mineral_beauce_8;orgeh;incorpore;644.0;6.354921277030441;101.33878484501565;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;329;beauce_8_1;mineral_beauce_8;orgeh;surface;1561.4602926392934;15.408318690887617;101.33878484501565;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;216;sudouest_10_1;mineral_sudouest_10;maisT;incorpore;1167.0;10.2795095889886;113.52681661487911;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;216;sudouest_10_1;mineral_sudouest_10;maisT;surface;2071.497752596978;18.24677036108738;113.5268166148791;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;167;sudouest_11_1;organique_sudouest_11;maisT;incorpore;1167.0;9.794413219478688;119.14955739044407;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;167;sudouest_11_1;organique_sudouest_11;maisT;surface;1751.9746802695176;14.703996545521601;119.14955739044409;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
