annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;312;sudouest_1_1;solnu;;181.69;0.0;183.47;1.11;0.0;45.23;81.7;54.16;99.74;-1.0;-1.0;0.0;383.81;0.0;0.0
2019;313;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;29.8;0.0;95.51;0.15;0.0;54.14;99.72;56.54;102.12;-1.0;-1.0;98.11;128.62;0.0;173.87
2019;213;298;beauce_1_1;solnu;;106.37;0.0;0.0;0.36;0.0;45.23;81.7;41.67;78.14;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;30.18;0.01;58.11;0.1;0.0;41.2;77.67;56.54;102.12;-1.0;-1.0;95.1;113.09;0.0;445.8
2019;213;261;sudouest_2_1;solnu;;112.04;0.0;51.72;0.57;0.0;45.23;81.7;54.43;100.01;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;262;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;90.6;2.28;233.82;0.63;0.0;51.8;97.39;61.75;102.12;-1.0;-1.0;99.02;330.14;0.0;606.42
2019;213;282;sudouest_3_1;solnu;;142.14;0.0;26.29;6.11;0.0;45.53;248.32;47.83;301.31;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;283;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;53.08;0.48;226.83;3.97;0.0;46.92;300.4;56.91;310.4;-1.0;-1.0;98.8;291.01;0.0;389.68
2019;213;307;sudouest_4_1;solnu;;165.34;0.0;147.27;7.9;0.0;45.53;248.32;55.25;308.74;-1.0;-1.0;0.0;378.14;0.0;0.0
2019;308;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;31.89;0.02;104.29;2.15;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.28;134.29;0.0;205.3
2019;213;314;sudouest_5_1;solnu;;171.31;0.0;155.77;8.56;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;389.78;0.0;0.0
2019;315;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;26.29;0.01;95.44;2.98;0.0;56.53;310.01;56.91;310.4;-1.0;-1.0;98.04;122.65;0.0;163.28
2019;213;318;beauce_2_1;solnu;;118.59;0.0;14.86;0.37;0.0;45.23;81.7;55.99;101.57;-1.0;-1.0;0.0;154.04;0.0;0.0
2019;319;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;18.12;0.0;43.11;0.02;0.0;56.04;101.62;56.54;102.12;-1.0;-1.0;97.87;61.86;0.0;267.75
2019;213;275;sudouest_6_1;solnu;;131.33;0.0;24.54;5.16;0.0;45.53;248.32;56.52;310.0;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;276;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;62.66;0.94;229.35;5.98;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.89;291.01;0.0;453.2
2019;213;314;sudouest_7_1;solnu;;183.44;0.0;185.3;1.14;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;389.78;0.0;0.0
2019;315;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;28.1;0.0;93.63;0.08;0.0;56.15;101.73;56.54;102.12;-1.0;-1.0;98.04;122.65;0.0;163.28
2019;213;286;sudouest_8_1;solnu;;156.76;0.0;59.7;1.02;0.0;45.23;81.7;45.58;91.16;-1.0;-1.0;0.0;226.82;0.0;0.0
2019;287;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;53.04;0.2;220.77;0.24;0.0;45.32;90.9;56.54;102.12;-1.0;-1.0;98.73;285.61;0.0;356.74
2019;213;275;sudouest_9_1;solnu;;140.38;0.0;39.03;1.67;0.0;51.17;154.15;63.57;192.28;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;276;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;67.59;0.66;224.7;1.36;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.89;291.01;0.0;453.2
2019;213;265;beauce_3_1;solnu;;86.33;0.0;0.0;0.01;0.0;45.53;248.32;24.28;227.07;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;266;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;50.13;1.52;15.04;0.62;0.0;23.36;226.15;71.36;310.4;-1.0;-1.0;82.84;150.83;0.0;871.06
2019;213;310;beauce_4_1;solnu;;118.46;0.0;0.0;0.02;0.0;45.53;248.32;55.86;269.11;-1.0;-1.0;0.0;142.56;0.0;0.0
