annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;281;sudouest_1_1;solnu;;6.44;0.0;41.15;0.0;0.0;35.0;34.06;8.89;26.77;0;0;0;-450.99;8.87;0.02;0.0;6.44
2019;282;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;20.84;0.0;18.22;0.0;16.67;34.54;11.94;0.47;2.36;0;5.41;0;-200.41;0.46;0.01;0.0;20.84
2019;213;285;beauce_1_1;solnu;;0.0;0.0;24.67;0.0;0.0;35.0;45.26;10.04;4.37;0;0;0;-269.9;10.03;0.01;0.0;0.0
2019;286;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;2.14;0.0;11.57;0.0;17.03;45.33;32.06;1.92;3.68;0;8.51;0;-127.84;1.91;0.01;0.0;2.14
2019;213;265;sudouest_2_1;solnu;;6.16;0.0;34.86;0.0;0.0;35.0;34.67;7.69;21.33;0;0;0;-379.22;7.67;0.02;0.0;6.16
2019;266;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;18.4;0.0;24.53;0.0;24.09;34.53;7.85;1.67;7.2;0;7.82;0;-272.32;1.65;0.01;0.0;18.4
2019;213;302;sudouest_3_1;solnu;;9.37;0.0;54.37;0.0;0.0;35.0;79.61;0.33;0.05;0;0;0;-605.59;0.3;0.03;0.0;9.37
2019;303;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;14.86;0.0;14.31;0.0;0.0;79.95;78.96;0.1;0.01;0;0.0;0;-161.58;0.09;0.01;0.0;14.86
2019;213;314;sudouest_4_1;solnu;;15.06;0.0;58.34;0.0;0.0;35.0;77.85;0.36;0.06;0;0;0;-649.6;0.33;0.04;0.0;15.06
2019;315;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;9.19;0.0;10.35;0.0;0.0;78.18;78.94;0.06;0.01;0;0.0;0;-117.58;0.06;0.01;0.0;9.19
