annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;310;sudouest_1_1;organique_sudouest_1;maisT;incorpore;1167.0;10.284339125810956;113.47350429850572;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;310;sudouest_1_1;organique_sudouest_1;maisT;surface;2074.7263866702856;18.283795847288438;113.47350429850572;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;275;beauce_1_1;organique_beauce_1;orgeh;incorpore;644.0;6.629302922985036;97.14445206103515;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;275;beauce_1_1;organique_beauce_1;orgeh;surface;1757.5332958936278;18.091957477812347;97.14445206103514;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;310;sudouest_2_1;mineral_sudouest_2;maisT;incorpore;1167.0;10.132085330953801;115.17865887240238;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;310;sudouest_2_1;mineral_sudouest_2;maisT;surface;1973.179933214472;17.131471685222582;115.17865887240237;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;314;sudouest_3_1;organique_sudouest_3;maisT;incorpore;1167.0;10.631374120194886;109.7694415422009;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;314;sudouest_3_1;organique_sudouest_3;maisT;surface;2306.381566124819;21.011144210277592;109.7694415422009;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_4_1;mineral_sudouest_4;maisT;incorpore;1167.0;8.751917568454799;133.34220653612036;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;119;sudouest_4_1;mineral_sudouest_4;maisT;surface;1157.7183720849491;8.682309991408015;133.3422065361204;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;118;sudouest_5_1;organique_sudouest_5;maisT;incorpore;1167.0;8.770026204994695;133.06687719306603;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;118;sudouest_5_1;organique_sudouest_5;maisT;surface;1166.4734212715985;8.766068956282547;133.06687719306606;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;164;beauce_2_1;mineral_beauce_2;orgeh;incorpore;644.0;6.622673025443031;97.24170248566952;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;164;beauce_2_1;mineral_beauce_2;orgeh;surface;1752.9710614377748;18.026947458022033;97.2417024856695;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;234;sudouest_7_1;organique_sudouest_7;maisT;incorpore;1167.0;10.114218083657464;115.38212745141777;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;234;sudouest_7_1;organique_sudouest_7;maisT;surface;1961.3095419251206;16.99838255063324;115.38212745141777;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;260;sudouest_8_1;mineral_sudouest_8;maisT;incorpore;1167.0;10.17296906165434;114.71577205506817;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;260;sudouest_8_1;mineral_sudouest_8;maisT;surface;2000.3857555208583;17.437756985679297;114.71577205506814;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;143;sudouest_9_1;organique_sudouest_9;maisT;incorpore;1167.0;8.120881339640333;143.70361432367457;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;143;sudouest_9_1;organique_sudouest_9;maisT;surface;889.8588054076357;6.192320280847906;143.70361432367457;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;337;beauce_3_1;organique_beauce_3;orgeh;incorpore;644.0;6.870014012465316;93.74071127533254;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;337;beauce_3_1;organique_beauce_3;orgeh;surface;1916.1852061237298;20.44133418718752;93.74071127533256;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;365;beauce_4_1;mineral_beauce_4;orgeh;incorpore;644.0;6.842587763865457;94.11643989439997;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;365;beauce_4_1;mineral_beauce_4;orgeh;surface;1898.8265502595807;20.175290867250098;94.11643989439997;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_1;organique_beauce_5;orgeh;incorpore;644.0;6.868504965523166;93.76130660640023;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_1;organique_beauce_5;orgeh;surface;1915.2350774565978;20.426710620581968;93.76130660640023;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;292;beauce_6_1;mineral_beauce_6;orgeh;incorpore;644.0;6.8624892931740495;93.84349796225854;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;292;beauce_6_1;mineral_beauce_6;orgeh;surface;1911.4417035631504;20.368397865261624;93.84349796225854;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;267;beauce_7_1;organique_beauce_7;orgeh;incorpore;644.0;6.5791387170691245;97.88515301086237;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;267;beauce_7_1;organique_beauce_7;orgeh;surface;1722.7766496958745;17.599979125585033;97.88515301086237;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;308;beauce_8_1;mineral_beauce_8;orgeh;incorpore;644.0;6.40563561426186;100.5364711296039;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;308;beauce_8_1;mineral_beauce_8;orgeh;surface;1598.7034322336183;15.90172615241978;100.53647112960388;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;245;sudouest_10_1;mineral_sudouest_10;maisT;incorpore;1167.0;10.245494038922384;113.90373129559153;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;245;sudouest_10_1;mineral_sudouest_10;maisT;surface;2048.767585282099;17.986834689070395;113.90373129559153;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;111;sudouest_11_1;organique_sudouest_11;maisT;incorpore;1167.0;8.417293775313949;138.64313532961765;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;111;sudouest_11_1;organique_sudouest_11;maisT;surface;1006.8090032793153;7.261874169865487;138.64313532961762;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;98;oceanique_1_1;organique_oceanique_1;CP;incorpore;846.0;7.6358053578971985;110.79381418818373;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;98;oceanique_1_1;organique_oceanique_1;CP;surface;1553.2925065701838;14.019668137175152;110.79381418818373;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
