annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;265;beauce_5_sa_000;solnu;;688.16;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;669.75;1.71;14.67;4.52;0.0;1.2;0.0;690.14;0.07
2019;213;282;beauce_5_sa_001;solnu;;807.63;1.71;0.0;5.51;0.0;0.0;0.0;813.14;0.07
2019;283;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;549.37;1.71;28.63;3.74;0.0;0.93;0.0;582.66;0.07
2019;213;314;beauce_5_sa_002;solnu;;1024.17;1.71;10.4;7.03;0.0;0.0;0.0;1041.6;0.07
2019;315;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;334.51;1.71;26.76;2.23;0.0;0.94;0.0;364.44;0.07
2019;213;300;beauce_5_sa_003;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;288;beauce_5_sa_004;solnu;;835.31;1.71;0.0;5.71;0.0;0.0;0.0;841.02;0.07
2019;289;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;522.06;1.71;30.81;3.54;0.0;0.89;0.0;557.31;0.07
2019;213;266;beauce_5_sa_005;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;661.66;1.71;14.03;4.47;0.0;1.21;0.0;681.37;0.07
2019;213;306;beauce_5_sa_006;solnu;;953.25;1.71;1.81;6.53;0.0;0.0;0.0;961.6;0.07
2019;307;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.84;2.73;0.0;0.9;0.0;443.64;0.07
2019;213;305;beauce_5_sa_007;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;276;beauce_5_sa_008;solnu;;779.59;1.71;0.0;5.32;0.0;0.0;0.0;784.91;0.07
2019;277;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;578.06;1.71;25.2;3.93;0.0;1.01;0.0;608.2;0.07
2019;213;294;beauce_5_sa_009;solnu;;872.76;1.71;0.0;5.97;0.0;0.0;0.0;878.73;0.07
2019;295;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;485.93;1.71;35.09;3.28;0.0;0.94;0.0;525.25;0.07
2019;213;270;beauce_5_sa_010;solnu;;735.15;1.71;0.0;5.05;0.0;0.0;0.0;740.21;0.07
2019;271;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;621.06;1.71;20.23;4.19;0.0;1.24;0.0;646.71;0.07
2019;213;305;beauce_5_sa_011;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;410.55;1.71;36.55;2.78;0.0;0.92;0.0;450.8;0.07
2019;213;299;beauce_5_sa_012;solnu;;908.91;1.71;0.0;6.21;0.0;0.0;0.0;915.12;0.07
2019;300;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;449.77;1.71;36.17;3.05;0.0;0.93;0.0;489.91;0.07
2019;213;268;beauce_5_sa_013;solnu;;718.33;1.71;0.0;4.95;0.0;0.0;0.0;723.28;0.07
2019;269;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;639.27;1.71;17.85;4.3;0.0;1.21;0.0;662.63;0.07
2019;213;264;beauce_5_sa_014;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;263;beauce_5_sa_015;solnu;;670.02;1.71;0.0;4.64;0.0;0.0;0.0;674.66;0.07
2019;264;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;689.22;1.71;10.58;4.62;0.0;1.17;0.0;705.6;0.07
2019;213;298;beauce_5_sa_016;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;456.07;1.71;35.94;3.08;0.0;0.93;0.0;496.02;0.07
2019;213;288;beauce_5_sa_017;solnu;;835.92;1.71;0.0;5.71;0.0;0.0;0.0;841.63;0.07
2019;289;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;522.48;1.71;30.79;3.55;0.0;0.93;0.0;557.75;0.07
2019;213;291;beauce_5_sa_018;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
2019;213;300;beauce_5_sa_019;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;301;beauce_5_sa_020;solnu;;921.97;1.71;0.0;6.31;0.0;0.0;0.0;928.28;0.07
2019;302;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;436.69;1.71;36.36;2.94;0.0;0.93;0.0;476.92;0.07
2019;213;276;beauce_5_sa_021;solnu;;779.74;1.71;0.0;5.32;0.0;0.0;0.0;785.06;0.07
2019;277;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;579.25;1.71;24.14;3.94;0.0;1.06;0.0;608.39;0.07
2019;213;314;beauce_5_sa_022;solnu;;1024.17;1.71;10.4;7.03;0.0;0.0;0.0;1041.6;0.07
2019;315;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;334.51;1.71;26.76;2.23;0.0;0.95;0.0;364.45;0.07
2019;213;303;beauce_5_sa_023;solnu;;934.59;1.71;0.0;6.39;0.0;0.0;0.0;940.98;0.07
2019;304;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;424.08;1.71;36.54;2.86;0.0;0.93;0.0;464.42;0.07
2019;213;307;beauce_5_sa_024;solnu;;960.93;1.71;4.82;6.63;0.0;0.0;0.0;972.38;0.07
2019;308;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;397.75;1.71;31.92;2.63;0.0;0.94;0.0;433.23;0.07
2019;213;298;beauce_5_sa_025;solnu;;902.46;1.71;0.0;6.18;0.0;0.0;0.0;908.63;0.07
2019;299;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;455.94;1.71;35.93;3.08;0.0;0.89;0.0;495.84;0.07
2019;213;287;beauce_5_sa_026;solnu;;832.73;1.71;0.0;5.68;0.0;0.0;0.0;838.41;0.07
2019;288;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;526.07;1.71;30.11;3.58;0.0;0.96;0.0;560.72;0.07
2019;213;298;beauce_5_sa_027;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_027;orgeh;orgeH_tousSols_nonirr_organique;456.07;1.71;35.94;3.08;0.0;0.92;0.0;496.02;0.07
2019;213;266;beauce_5_sa_028;solnu;;697.41;1.71;0.0;4.79;0.0;0.0;0.0;702.2;0.07
2019;267;365;beauce_5_sa_028;orgeh;orgeH_tousSols_nonirr_organique;660.79;1.71;16.08;4.47;0.0;1.21;0.0;682.54;0.07
2019;213;312;beauce_5_sa_029;solnu;;1004.94;1.71;7.43;6.89;0.0;0.0;0.0;1019.27;0.07
2019;313;365;beauce_5_sa_029;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.58;2.37;0.0;0.93;0.0;386.6;0.07
2019;213;319;beauce_5_sa_030;solnu;;1068.72;1.71;13.69;7.37;0.0;0.0;0.0;1089.78;0.07
