annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;285;sudouest_1_1;solnu;;155.07;0.0;59.7;0.99;0.0;45.23;81.7;47.27;92.85;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;54.59;0.22;220.89;0.31;0.0;45.58;91.16;56.54;102.12;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;310;beauce_1_1;solnu;;113.8;0.0;6.08;0.36;0.0;45.23;81.7;55.48;101.07;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;311;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;22.88;0.0;51.91;0.05;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.18;73.35;0.0;345.3
2019;213;306;sudouest_2_1;solnu;;175.21;0.0;177.39;1.1;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;373.03;0.0;0.0
2019;307;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;36.11;0.01;101.75;0.22;0.0;54.88;100.46;56.54;102.12;-1.0;-1.0;98.3;139.41;0.0;215.4
2019;213;316;sudouest_3_1;solnu;;172.8;0.0;155.77;8.6;0.0;45.53;248.32;56.39;309.88;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;317;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;24.63;0.0;95.62;1.41;0.0;55.23;308.71;56.91;310.4;-1.0;-1.0;97.96;122.31;0.0;145.15
2019;213;305;sudouest_4_1;solnu;;163.3;0.0;129.34;7.9;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;373.03;0.0;0.0
2019;306;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;33.9;0.03;122.23;2.62;0.0;56.91;310.4;56.91;310.4;-1.0;-1.0;98.33;139.41;0.0;218.44
2019;213;270;sudouest_5_1;solnu;;124.38;0.0;16.52;4.4;0.0;45.53;248.32;52.38;305.86;-1.0;-1.0;0.0;198.44;0.0;0.0
2019;271;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;67.86;1.65;238.4;6.54;0.0;50.23;303.72;56.91;310.4;-1.0;-1.0;98.95;313.99;0.0;507.59
2019;213;290;beauce_2_1;solnu;;101.92;0.0;0.0;0.28;0.0;45.23;81.7;21.34;57.8;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;34.16;0.04;58.54;0.11;0.0;29.25;65.72;56.54;102.12;-1.0;-1.0;91.65;129.48;0.0;529.57
2019;213;285;sudouest_6_1;solnu;;144.37;0.0;26.29;7.01;0.0;45.53;248.32;50.1;303.58;-1.0;-1.0;0.0;225.93;0.0;0.0
