annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;314;sudouest_1_1;solnu;;2030.07;5.47;4337.26;14.13;0.0;76.39;0.0;6457.85;0.07
2019;315;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;358.15;5.47;0.0;2.44;0.0;19.17;0.0;379.76;0.07
2019;213;291;beauce_1_1;solnu;;1024.66;5.49;4913.65;7.15;0.0;0.0;0.0;5945.46;0.07
2019;292;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;433.69;5.48;806.72;2.96;0.0;7.48;0.0;1250.85;0.07
2019;213;319;sudouest_2_1;solnu;;2087.05;5.47;4337.26;14.54;0.0;76.39;0.0;6515.23;0.07
2019;320;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;301.17;5.47;0.0;2.03;0.0;19.16;0.0;322.36;0.07
2019;213;293;sudouest_3_1;solnu;;2095.87;1.7;106.82;14.34;0.0;10.13;0.0;2227.15;0.07
2019;294;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;717.19;1.69;70.98;4.83;0.0;74.58;0.0;867.58;0.07
2019;213;294;sudouest_4_1;solnu;;2109.63;1.7;108.08;14.46;0.0;10.13;0.0;2242.3;0.07
2019;295;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;703.42;1.69;69.7;4.7;0.0;74.57;0.0;852.39;0.07
2019;213;271;sudouest_5_1;solnu;;1726.57;1.7;75.0;11.89;0.0;1.74;0.0;1815.2;0.07
2019;272;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;1087.04;1.69;76.48;7.28;0.0;81.48;0.0;1252.29;0.07
2019;213;267;beauce_2_1;solnu;;824.65;5.49;3943.71;5.83;0.0;0.0;0.0;4774.19;0.07
2019;268;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;634.33;5.48;558.61;4.29;0.0;7.51;0.0;1204.73;0.07
