annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;279;sudouest_1_1;solnu;;147.11;0.0;59.7;0.82;0.0;45.23;81.7;50.73;96.31;-1.0;-1.0;0.0;221.42;0.0;0.0
2019;280;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;61.48;0.44;221.75;0.47;0.0;48.31;93.89;56.54;102.12;-1.0;-1.0;98.83;291.01;0.0;419.87
2019;213;317;beauce_1_1;solnu;;118.04;0.0;14.86;0.37;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;18.66;0.0;43.11;0.02;0.0;55.99;101.57;56.54;102.12;-1.0;-1.0;97.91;62.59;0.0;276.42
2019;213;310;sudouest_2_1;solnu;;179.31;0.0;183.47;1.11;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;383.2;0.0;0.0
2019;311;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;32.12;0.01;95.57;0.21;0.0;55.49;101.07;56.54;102.12;-1.0;-1.0;98.18;129.23;0.0;186.68
2019;213;266;sudouest_3_1;solnu;;117.92;0.0;14.15;3.75;0.0;45.53;248.32;45.05;298.54;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;73.09;2.36;241.31;5.01;0.0;43.92;297.41;56.91;310.4;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;310;sudouest_4_1;solnu;;167.7;0.0;153.42;7.91;0.0;45.53;248.32;56.91;310.4;-1.0;-1.0;0.0;383.2;0.0;0.0
2019;311;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;29.62;0.02;98.06;1.6;0.0;55.86;309.35;56.91;310.4;-1.0;-1.0;98.18;129.23;0.0;186.68
2019;213;315;sudouest_5_1;solnu;;172.31;0.0;155.77;8.56;0.0;45.53;248.32;56.53;310.01;-1.0;-1.0;0.0;390.13;0.0;0.0
2019;316;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;25.3;0.01;95.43;2.99;0.0;56.39;309.88;56.91;310.4;-1.0;-1.0;98.0;122.31;0.0;153.0
2019;213;287;beauce_2_1;solnu;;100.49;0.0;0.0;0.29;0.0;45.23;81.7;22.14;58.61;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;288;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;35.38;0.07;58.72;0.11;0.0;22.4;58.87;56.54;102.12;-1.0;-1.0;90.39;137.88;0.0;567.78
2019;213;260;sudouest_6_1;solnu;;105.75;0.0;14.15;3.01;0.0;45.53;248.32;56.34;309.83;-1.0;-1.0;0.0;182.08;0.0;0.0
2019;261;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;82.12;3.98;242.82;7.39;0.0;54.82;308.31;63.47;310.4;-1.0;-1.0;99.05;330.35;0.0;620.0
2019;213;285;sudouest_7_1;solnu;;155.07;0.0;59.7;0.99;0.0;45.23;81.7;47.27;92.85;-1.0;-1.0;0.0;225.93;0.0;0.0
2019;286;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;54.59;0.22;220.89;0.24;0.0;45.58;91.16;56.54;102.12;-1.0;-1.0;98.75;286.51;0.0;364.1
2019;213;300;sudouest_8_1;solnu;;171.0;0.0;100.24;1.1;0.0;45.23;81.7;56.54;102.12;-1.0;-1.0;0.0;303.39;0.0;0.0
2019;301;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;40.05;0.03;179.16;0.19;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.46;209.04;0.0;256.6
2019;213;273;sudouest_9_1;solnu;;138.52;0.0;32.48;1.61;0.0;51.17;154.15;55.2;183.91;-1.0;-1.0;0.0;216.62;0.0;0.0
2019;274;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;68.74;0.86;231.76;1.39;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.91;295.81;0.0;472.06
2019;213;276;beauce_3_1;solnu;;97.6;0.0;0.0;0.01;0.0;45.53;248.32;17.14;219.93;-1.0;-1.0;0.0;69.53;0.0;0.0
2019;277;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;41.37;0.37;13.67;0.81;0.0;16.74;219.52;56.91;310.4;-1.0;-1.0;88.22;146.38;0.0;697.57
2019;213;265;beauce_4_1;solnu;;86.32;0.0;0.0;0.01;0.0;45.53;248.32;24.28;227.07;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;266;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;49.95;1.56;15.18;0.62;0.0;23.37;226.16;71.36;310.4;-1.0;-1.0;83.52;150.83;0.0;871.06
2019;213;293;beauce_5_1;solnu;;106.9;0.0;0.0;0.01;0.0;45.53;248.32;35.95;238.74;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;294;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;33.78;0.03;12.3;0.8;0.0;34.98;237.77;56.91;310.4;-1.0;-1.0;95.15;118.58;0.0;498.06
2019;213;263;beauce_6_1;solnu;;84.62;0.0;0.0;0.01;0.0;45.53;248.32;23.24;226.03;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;264;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;50.94;1.91;15.54;0.56;0.0;22.23;225.02;74.73;310.4;-1.0;-1.0;82.74;153.57;0.0;906.2
2019;213;305;beauce_7_1;solnu;;110.75;0.0;0.0;0.36;0.0;45.23;81.7;52.67;89.14;-1.0;-1.0;0.0;132.58;0.0;0.0
2019;306;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;25.9;0.0;58.03;0.08;0.0;56.54;102.12;56.54;102.12;-1.0;-1.0;98.33;83.32;0.0;384.84
2019;213;297;beauce_8_1;solnu;;105.99;0.0;0.0;0.36;0.0;45.23;81.7;41.68;78.14;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;298;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;30.54;0.01;58.13;0.1;0.0;41.67;78.14;56.54;102.12;-1.0;-1.0;94.57;113.09;0.0;455.91
2019;213;266;sudouest_10_1;solnu;;124.84;0.0;32.48;1.29;0.0;51.17;154.15;50.4;179.12;-1.0;-1.0;0.0;182.29;0.0;0.0
2019;267;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;79.76;1.75;233.53;1.64;0.0;48.86;177.57;63.97;192.68;-1.0;-1.0;98.99;330.14;0.0;556.09
2019;213;287;sudouest_11_1;solnu;;158.45;0.0;40.76;2.28;0.0;51.17;154.15;53.03;181.75;-1.0;-1.0;0.0;245.48;0.0;0.0
2019;288;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;51.7;0.19;221.26;0.76;0.0;63.97;192.68;63.97;192.68;-1.0;-1.0;98.72;266.95;0.0;351.97
2019;213;268;oceanique_1_1;solnu;;85.3;0.0;0.0;0.02;0.0;45.53;248.32;35.05;237.84;-1.0;-1.0;0.0;74.83;0.0;0.0
