annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;319;sudouest_1_1;solnu;;21.9;0.0;52.1;0.0;0.0;35.0;26.72;9.36;29.13;0;0;0;-569.19;9.32;0.03;0.0;21.9
2019;320;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;5.49;0.0;7.27;0.0;0.0;26.89;28.49;0.0;0.0;0;0.0;0;-82.14;0.0;0.0;0.0;5.49
2019;213;292;beauce_1_1;solnu;;0.0;0.0;25.85;0.0;0.0;35.0;45.31;10.77;4.78;0;0;0;-281.72;10.76;0.02;0.0;0.0
2019;293;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;2.15;0.0;10.38;0.0;10.08;45.15;32.78;1.57;9.1;0;5.04;0;-116.01;1.57;0.01;0.0;2.15
2019;213;284;sudouest_2_1;solnu;;6.44;0.0;42.22;0.0;0.0;35.0;34.24;9.17;27.37;0;0;0;-460.36;9.14;0.03;0.0;6.44
2019;285;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;21.0;0.0;17.15;0.0;15.55;34.48;12.9;0.19;1.76;0;5.05;0;-191.02;0.18;0.01;0.0;21.0
2019;213;311;sudouest_3_1;solnu;;15.03;0.0;57.35;0.0;0.0;35.0;76.9;0.36;0.06;0;0;0;-639.53;0.32;0.03;0.0;15.03
2019;312;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;9.23;0.0;11.33;0.0;0.0;77.29;78.93;0.07;0.01;0;0.0;0;-127.66;0.06;0.01;0.0;9.23
2019;213;319;sudouest_4_1;solnu;;15.06;0.0;60.09;0.0;0.0;35.0;79.6;0.37;0.06;0;0;0;-668.31;0.33;0.04;0.0;15.06
2019;320;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;9.16;0.0;8.6;0.0;0.0;79.79;78.97;0.06;0.01;0;0.0;0;-98.86;0.05;0.01;0.0;9.16
2019;213;307;sudouest_5_1;solnu;;14.88;0.0;56.2;0.0;0.0;35.0;75.9;0.35;0.06;0;0;0;-623.16;0.32;0.03;0.0;14.88
2019;308;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;9.37;0.0;12.49;0.0;0.0;76.02;78.94;0.07;0.01;0;0.0;0;-144.02;0.06;0.01;0.0;9.37
2019;213;261;beauce_2_1;solnu;;0.0;0.0;19.2;0.0;0.0;35.0;42.93;7.55;3.72;0;0;0;-207.24;7.54;0.01;0.0;0.0
2019;262;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;3.03;0.0;17.05;0.0;42.05;42.95;12.86;1.54;0.5;0;21.03;0;-190.66;1.53;0.01;0.0;3.03
2019;213;291;sudouest_6_1;solnu;;2.41;0.0;50.71;0.0;0.0;35.0;83.02;0.25;0.03;0;0;0;-564.31;0.22;0.03;0.0;2.41
